,PalabraClave,Recomendaciones
240,walking,"[{'NombreProducto': 'Hands Free Dog Leash with Waist Wearing - Double Handle Reflective Bungee Leash with Adjustable Waist Belt &ndash; Perfect for Running, Jogging or Walking - Ideal for Medium to Large Dogs', 'PrecioProducto': 1.96}, {'NombreProducto': 'Fuzzywumpets Fleece-Lined Walking Leads', 'PrecioProducto': nan}, {'NombreProducto': 'Fre Pet Dog Running Leash Hands Free Great for Biking , Running, Walking and Jogging', 'PrecioProducto': nan}, {'NombreProducto': 'The Walking Daryl Pet Dog Bandana Medium Collar with Brass Dog Tag', 'PrecioProducto': nan}, {'NombreProducto': 'Pet-line Cute Fancy Backpack Traction Belt Chest Walking Rope Backpack Dog Harness Carrier', 'PrecioProducto': nan}]"
241,kitten,"[{'NombreProducto': 'The Ultimate Cat &amp; Kitten Litter', 'PrecioProducto': nan}, {'NombreProducto': 'Urine Off Odor and Stain Remover for Cat and Kitten, 32-Ounce Injector Cap', 'PrecioProducto': 12.01}, {'NombreProducto': 'Duckyworld Yeowww 3-pack Stinkies Sardines-Catnip Filled Sardine-Fish Cat-Kitten Toys!', 'PrecioProducto': 7.99}, {'NombreProducto': 'lesotc Cat Toys Wand, 2PCS Cat Sticky Toys Rainbow Ribbon with Built in Bell, Teaser and Exerciser for Cat and Kitten', 'PrecioProducto': 9.99}, {'NombreProducto': 'Pet Soft-sided Carriers for Cats Small Dogs Kitten ,Medium', 'PrecioProducto': nan}]"
242,ultra,"[{'NombreProducto': 'Petmate Ultra 5 Lb Auto Feeder, Colors May Vary', 'PrecioProducto': nan}, {'NombreProducto': ""Nature's Miracle Ultra-Cleanse Shampoo No Shed Formula, 16-Ounce (P-5902)"", 'PrecioProducto': 19.99}, {'NombreProducto': 'FURminator 285314 Frequent Use Ultra Premium Shampoo, 16-Ounce', 'PrecioProducto': 8.47}, {'NombreProducto': 'Andis UltraEdge Skip Tooth Detachable Blade Made From Carbon-Infused Steel - Ideal for Dense Matted Hair, Suitable for all Breeds of Dogs, Cats &amp; Horses - Made in USA', 'PrecioProducto': 22.68}, {'NombreProducto': 'Hollywood Quick Release Ultra Suede Harness, Pink Leopard, XS 10in-12in', 'PrecioProducto': nan}]"
243,comfort,"[{'NombreProducto': 'Flexi Comfort Belt 16-Feet Large Leash, 150-Pound, Blue/Black', 'PrecioProducto': nan}, {'NombreProducto': 'Lazer Brite Reflective Comfort Wrap Adjustable Harness, 1&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Kathys Show Tack Lycra Fly Mask Comfort Plus', 'PrecioProducto': nan}, {'NombreProducto': 'Comfort Canvas Brown Leopard Harness Vest For Dogs- Large Size', 'PrecioProducto': nan}, {'NombreProducto': 'Kinn Koala Plush Comfort Dog Collar, Medium', 'PrecioProducto': 8.76}]"
244,relief,"[{'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
245,variety,"[{'NombreProducto': 'Paw Naturaw Holistic Variety Case (4 Rolls Organic Chicken, 4 Rolls Organic Turkey, 3 Rolls Organic Beef, 3 Rolls Diet Grass Fed Organic Bison)', 'PrecioProducto': nan}, {'NombreProducto': 'Tiki Cat Queen Emma Luau Variety Pack Cat Cans, 2.8 ounces, 12 cans total', 'PrecioProducto': 21.16}, {'NombreProducto': 'Blue Buffalo Wilderness Grain-Free Variety Pack Cat Food - 4 Flavors (Salmon, Duck, Turkey, and Chicken) - 12 (3 Ounce) Cans - 3 of Each Flavor', 'PrecioProducto': 38.15}, {'NombreProducto': 'Variety 00076 12/3-Ounce Mixables Poultry Lovers Natural Dog Food, Includes 6-Cape Cod Picnic And 6-Tuscan Grille, 2-Pack', 'PrecioProducto': nan}, {'NombreProducto': 'Purina Friskies Tasty Treasures Adult Wet Cat Food Variety Pack - (24) 5.5 Oz. Cans', 'PrecioProducto': nan}]"
246,christmas,"[{'NombreProducto': 'Tail Trends Holiday Small Dog Collar Cover Fits Medium to Large Sized Dogs - Christmas Valentines and Independence Day', 'PrecioProducto': 8.49}, {'NombreProducto': 'Colorfulhouse Christmas Dog Dress Cute Pet Costumes Pet Apparel for Small Dogs (XS)', 'PrecioProducto': nan}, {'NombreProducto': 'Redneck Christmas Dog &amp; Puppy Flag (28&quot; x 40&quot; House Flag)', 'PrecioProducto': nan}, {'NombreProducto': 'Ameda Christmas Stick Candy Green Pets Dog Tutu Party Dress', 'PrecioProducto': 13.99}, {'NombreProducto': 'HAPEE Christmas Dog Sweater with Elk,Pet Cat Sweater Clothes', 'PrecioProducto': 13.99}]"
247,med,"[{'NombreProducto': 'Zoo Med Laboratories SZMBU16 Natural Bushy Cannabis, Small', 'PrecioProducto': 6.6}, {'NombreProducto': 'Hands Free Dog Leash with Waist Wearing - Double Handle Reflective Bungee Leash with Adjustable Waist Belt &ndash; Perfect for Running, Jogging or Walking - Ideal for Medium to Large Dogs', 'PrecioProducto': 1.96}, {'NombreProducto': 'Zoo Med The Big Dripper, Gallon', 'PrecioProducto': 11.15}, {'NombreProducto': 'Pooch Pants - Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Deluxe Kennel Replacement Door - Medium 14 1/4&quot; x 13 1/2&quot;', 'PrecioProducto': nan}]"
248,fur,"[{'NombreProducto': 'Xsmall: Pink Leather, Animal Print,rhinestone Dog Collar w/ Bling Dog Bone Pendant &amp; Faux Fur', 'PrecioProducto': 19.99}, {'NombreProducto': 'Snoozer Round Pillow Pet Bed, Cream with Fur, Large, Blackwatch Pld', 'PrecioProducto': nan}, {'NombreProducto': 'Best Friends by Sheri Standard Furry Pet Bed, 27-by-36-inches, Medium, Black', 'PrecioProducto': nan}, {'NombreProducto': 'FURminator 285314 Frequent Use Ultra Premium Shampoo, 16-Ounce', 'PrecioProducto': 8.47}, {'NombreProducto': 'Nature Labs Designer Dog Cologne Beautifur 4oz', 'PrecioProducto': 9.3}]"
249,belt,"[{'NombreProducto': 'Hands Free Dog Leash with Waist Wearing - Double Handle Reflective Bungee Leash with Adjustable Waist Belt &ndash; Perfect for Running, Jogging or Walking - Ideal for Medium to Large Dogs', 'PrecioProducto': 1.96}, {'NombreProducto': 'Flexi Comfort Belt 16-Feet Large Leash, 150-Pound, Blue/Black', 'PrecioProducto': nan}, {'NombreProducto': 'PetBuckle Kennel Restraint Belt, Fits Kennels up to 36-Inch by 25-Inch by 26-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Flexi City Retractable Belt Dog Leash, One Size, 6-Feet Long, Supports up to 77-Pound, Black', 'PrecioProducto': nan}, {'NombreProducto': 'Spindrift Daisy Runner Jogging Dog Leash Belt', 'PrecioProducto': nan}]"
250,silver,"[{'NombreProducto': 'Doggles X-Small K9 Optix Sunglasses for Dogs, Silver Frame, Pink Lens', 'PrecioProducto': nan}, {'NombreProducto': 'Paco Collars - &quot;Xdog Deluxe&quot; - Exclusive Handmade Leather Large Dog Collar - 1.5&quot;Wide - Silver - Black 20&quot;-22&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Paco Collars - &quot;Jojo&quot; - Handmade Leather Medium Dog Collar - 1&quot;Wide - Silver - Tan 18&quot;-20&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Paco Collars - &quot;Pepper&quot; - Handmade Leather Medium Dog Collar - 1&quot;Wide - Silver', 'PrecioProducto': nan}, {'NombreProducto': 'Pawprint Lobster Clasp Pendant Pet Dog Collar ID Tag Blue Silver Tone', 'PrecioProducto': nan}]"
251,portable,"[{'NombreProducto': 'One for Pets Grey/Brown Portable Pet Playpen', 'PrecioProducto': 139.32}, {'NombreProducto': '56&quot; Octagon Mesh Screen Portable Pet Dog Pen', 'PrecioProducto': nan}, {'NombreProducto': 'Large Portable Soft-Side Outdoor Pet Playpen Dog S', 'PrecioProducto': nan}, {'NombreProducto': 'Smart Dog USA Portable Pet Bowl-various Colors', 'PrecioProducto': nan}, {'NombreProducto': ""Packs of 3 ,Pet's Favorite-drink Dog Water Bottle- 17 Oz - The Portable, Spill-proof Way to Keep Pets Hydrated, Color May Vary"", 'PrecioProducto': nan}]"
252,necklace,"[{'NombreProducto': 'Pow Mia Stenciled Dog Tag Necklace', 'PrecioProducto': 9.99}, {'NombreProducto': 'Military Dog Tags - Pisces Zodiac Sign Dog Tag Necklace - Tag-Z', 'PrecioProducto': 6.0}, {'NombreProducto': 'Cute Pet Bling Rhinestone Pet Cat Dog Bow Tie Collar Necklace Jewelry for Small or Medium Dogs Cats Pets Female Puppies Chihuahua Yorkie Girl Costume Outfits, Light and Adjustble Buckle with Leash in Red XS', 'PrecioProducto': nan}, {'NombreProducto': 'VALYRIA Jewelry Dog Bone Urn Pendant Necklace,Stainless Steel Memorial Jewelry', 'PrecioProducto': nan}, {'NombreProducto': 'Lux Accessories PAWtners in Crime Partners Necklace Matching Dog Tag Collar Keychain', 'PrecioProducto': 11.95}]"
253,rawhide,"[{'NombreProducto': 'Loving Pets Premium Natural Compressed Rawhide Stick Dog Chew', 'PrecioProducto': 7.99}, {'NombreProducto': 'Retriever Rolls Rawhide 9-10&quot; Single', 'PrecioProducto': 5.99}, {'NombreProducto': 'Beefeaters Duck Top Knotted Rawhide Bone, 2-1/2-Inch, 10 Count', 'PrecioProducto': nan}, {'NombreProducto': 'Nylabone Usa Rawhide Joint Health Glucosamine, 32-Count Pouch', 'PrecioProducto': nan}, {'NombreProducto': 'Ranch Rewards Double Hides Oral Hygiene Rawhide Chew', 'PrecioProducto': nan}]"
254,home,"[{'NombreProducto': 'CritterTrail Home Outlook', 'PrecioProducto': nan}, {'NombreProducto': 'RTS Home Accents Alamo Dog House, Tan Body with Mud Roof', 'PrecioProducto': nan}, {'NombreProducto': 'Kaytee My First Home Habitat for Small Animals', 'PrecioProducto': 27.99}, {'NombreProducto': 'Dog Pee Pads For Puppy Potty Training Dog Wee Wee Pads - Super Absorbent Large 23&quot; x 23&quot; Pack Of 50 Count Pads - Designed For both Cats &amp; Dogs - The Ultimate In Home Protection &amp; Cleanliness', 'PrecioProducto': nan}, {'NombreProducto': 'HomeoPet Travel Anxiety Relief Natural Homeopathic Remedy Pets', 'PrecioProducto': 25.99}]"
255,jerky,"[{'NombreProducto': 'ZiwiPeak Good-Dog Jerky - Fish &amp; Venison - 3 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Wellness Pure Rewards All-Natural Delicious Venison Jerky Bits Dog Treats  (Pack of 3)', 'PrecioProducto': nan}, {'NombreProducto': ""A Dog'S Life Jerky Tenders"", 'PrecioProducto': nan}, {'NombreProducto': 'THE REAL MEAT COMPANY 828102 Cat Jerky Chicken/Venison Treat, 3-Ounce', 'PrecioProducto': 8.85}, {'NombreProducto': 'Dogswell Vitality Jerky Bars Chicken and Veggies Dog Food, 15-Ounce', 'PrecioProducto': nan}]"
256,3/4,"[{'NombreProducto': 'LFGD SILICONE LUBRICANT 3/4OZ', 'PrecioProducto': nan}, {'NombreProducto': 'Guardian Gear Nylon Adjustable Dog Collar with Plastic Buckles, 3/4-Inch, Black, Size Medium', 'PrecioProducto': nan}, {'NombreProducto': 'West Paw Design 3/4 Oz Premium Usda Certified Organic Catnip Shaker', 'PrecioProducto': nan}, {'NombreProducto': 'PetSafe Surefit Dog Harness, 3/4&quot; Medium, Green', 'PrecioProducto': nan}, {'NombreProducto': ""Leerburg Amish Leather Police Leash, 6' Long 3/4&quot; Wide, Brown"", 'PrecioProducto': nan}]"
257,lamb,"[{'NombreProducto': 'Kingdom Pets Premium Dog Treats - Beef Jerky, Chicken Jerky, Duck Jerky and Lamb Jerky Varieties (2lbs)', 'PrecioProducto': nan}, {'NombreProducto': 'Ziwipeak Lamb Canned Dog Cuisine (12 Pack, 13 Oz. Each)', 'PrecioProducto': nan}, {'NombreProducto': 'GULF COAST NUTRITIONALS, INC. - JOINT RESCUE LAMB JERKY TREAT (9 OZ) &quot;Ctg: DOG PRODUCTS - DOG TREATS - JERKY &amp; STICKS&quot;', 'PrecioProducto': nan}, {'NombreProducto': ""Fashion Pet Lamb Print Pet PJ's, XX-Small, Pink"", 'PrecioProducto': nan}, {'NombreProducto': 'ScientistPet Autumn Winter Warm Removable Lamb Cotton Dog Bed', 'PrecioProducto': nan}]"
258,original,"[{'NombreProducto': 'Millers Forge Original Snap-On Clipper Comb, Size-2, 3/8-Inch Cut', 'PrecioProducto': 10.99}, {'NombreProducto': 'Nylabone Long Lasting Durable Chew Dog Bone (X-Large/Original Flavor)', 'PrecioProducto': nan}, {'NombreProducto': ""Max &amp; Ruffy'S W.P. Pizza Organic Grain Free 8-Ounce Dog Treats, Original Bites"", 'PrecioProducto': nan}, {'NombreProducto': 'Buddy Bowl 44oz Original (Blue)', 'PrecioProducto': nan}, {'NombreProducto': 'Resco Candy Colors, Original Dog Nail and Cat Claw Clippers', 'PrecioProducto': 12.78}]"
259,buckle,"[{'NombreProducto': 'Coastal Pet Circle T Nickel Buckle Latigo Leather Round Dog Collar, Handcrafted', 'PrecioProducto': nan}, {'NombreProducto': 'Guardian Gear Nylon Adjustable Dog Collar with Plastic Buckles, 3/4-Inch, Black, Size Medium', 'PrecioProducto': nan}, {'NombreProducto': 'PetBuckle Kennel Restraint Belt, Fits Kennels up to 36-Inch by 25-Inch by 26-Inch', 'PrecioProducto': nan}, {'NombreProducto': '10-15&quot; Pet Dog Collars Puppy Leather Heart Rhinestone Crystal Buckle Neck Strap', 'PrecioProducto': nan}, {'NombreProducto': 'Fuloon 126*40*55cm 2014 New Back Car Seat Washable Double Layer Waterproof Pet Dog Cat Safe Safety Travel Hammock Cover Mat Blanket (Adjustable lock buckles) fits for Car 4x4/SUV boots', 'PrecioProducto': nan}]"
260,waste,"[{'NombreProducto': 'Univen LMR200 Waste Receptacles, 60 pack, fits Littermaid Litterbox', 'PrecioProducto': 59.74}, {'NombreProducto': 'Lyric Delite High Protein No Waste Mix Bird Food - 20 lb. bag', 'PrecioProducto': 39.99}, {'NombreProducto': 'Waste Terminator Super Digester Concentrate - 6 month supply', 'PrecioProducto': nan}, {'NombreProducto': 'Black Retractable Dog Leash w Built-In Waste Bags &amp; Flashlight', 'PrecioProducto': nan}, {'NombreProducto': 'Alfie Pet - Mino Pet Waste Pickup Tool', 'PrecioProducto': nan}]"
261,star,"[{'NombreProducto': 'Cat Craft, #124910,  Kitty Starter Kit', 'PrecioProducto': nan}, {'NombreProducto': 'LISTER STAR 110V CLIPPER', 'PrecioProducto': 287.49}, {'NombreProducto': 'Mirage Pet Products 8-Inch Patriotic Star Paw Screen Print Shirts for Pets, X-Small, Red', 'PrecioProducto': 8.74}, {'NombreProducto': 'Perfecto Manufacturing APFNV33121 Tetra Goldfish Starter Kit for Aquarium, 10-Gallon', 'PrecioProducto': 85.82}, {'NombreProducto': 'STAR WARS Chewbacca Multi-Squeaker Dog Toy, 20&quot; L X 8&quot; W, Brown', 'PrecioProducto': nan}]"
262,turkey,"[{'NombreProducto': 'Wellness Complete Salmon, Salmon Meal &amp; Deboned Turkey Dry Cat Food - 5 lbs 14 oz (2.7 Kg)', 'PrecioProducto': nan}, {'NombreProducto': 'Paw Naturaw Holistic Variety Case (4 Rolls Organic Chicken, 4 Rolls Organic Turkey, 3 Rolls Organic Beef, 3 Rolls Diet Grass Fed Organic Bison)', 'PrecioProducto': nan}, {'NombreProducto': 'Iams Premium Pate Can Cat Food Case 3oz Turkey', 'PrecioProducto': nan}, {'NombreProducto': 'Big Heart Pet Meow-Mix Plate Chicken/Turkey, 2.75 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Blue Buffalo Wilderness Grain-Free Variety Pack Cat Food - 4 Flavors (Salmon, Duck, Turkey, and Chicken) - 12 (3 Ounce) Cans - 3 of Each Flavor', 'PrecioProducto': 38.15}]"
263,boots,"[{'NombreProducto': '130Rsm Boots Wtrproof Red Sm', 'PrecioProducto': nan}, {'NombreProducto': 'Fuloon 126*40*55cm 2014 New Back Car Seat Washable Double Layer Waterproof Pet Dog Cat Safe Safety Travel Hammock Cover Mat Blanket (Adjustable lock buckles) fits for Car 4x4/SUV boots', 'PrecioProducto': nan}, {'NombreProducto': 'Pawz Dog Boots Tiny - Light Green,12 pack', 'PrecioProducto': 12.0}, {'NombreProducto': 'igloon Cute Little Pet Dog Rain Snow Boots Shoes Booties Candy Fashion Rubber Waterproof Avoiding Snow Rain Dog Shoes - Fast Deliver Guarantee (Fulfilled By Amazon, Normally Can Receive in 3 Days) - Lift-time warranty (Blue, Small)', 'PrecioProducto': nan}, {'NombreProducto': 'Waterproof Pet Boots Nonslip Running Shoes for Small to Large Dogs 4 Pcs', 'PrecioProducto': nan}]"
264,case,"[{'NombreProducto': 'Senior Tender Cuts Chicken and Tuna Wet Cat Food (5.5-oz can, case of 24)', 'PrecioProducto': nan}, {'NombreProducto': 'Mighty Dog Senior Canned Dog Food Case', 'PrecioProducto': nan}, {'NombreProducto': 'Paw Naturaw Holistic Variety Case (4 Rolls Organic Chicken, 4 Rolls Organic Turkey, 3 Rolls Organic Beef, 3 Rolls Diet Grass Fed Organic Bison)', 'PrecioProducto': nan}, {'NombreProducto': 'Iams Premium Pate Can Cat Food Case 3oz Turkey', 'PrecioProducto': nan}, {'NombreProducto': 'Elegant Medley Shredded Salmon Cat Food (Case of 24)', 'PrecioProducto': nan}]"
265,tags,"[{'NombreProducto': 'Dog Tags Pet Tags Engraved Designers Outline Bone by Cnattags', 'PrecioProducto': nan}, {'NombreProducto': '10 Blank Pet ID Tags Paw Round Shape Stainless Steel', 'PrecioProducto': 16.5}, {'NombreProducto': 'Military Dog Tags - Pisces Zodiac Sign Dog Tag Necklace - Tag-Z', 'PrecioProducto': 6.0}, {'NombreProducto': 'happypettag Personalized Clover Shape Double Side Aluminium Engrave Dog Cat Pets ID Tags', 'PrecioProducto': nan}, {'NombreProducto': 'happypettag Arizona Pet Tag - Personalized Arizona License Plate Pet ID Tag, Customized Pet ID Tags Dogs Cat ID Tags, Double Side Dye Sublimation. Includes up to 3 Lines of Customized Text on back.', 'PrecioProducto': nan}]"
266,platinum,"[{'NombreProducto': 'Platinum Pets Embossed Non-Tip Stainless Steel Cat/Dog Bowl', 'PrecioProducto': 5.7}, {'NombreProducto': 'Platinum Pets Born Wild Winter Vest for Dogs, Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Platinum Pets No Bite Chain Leash with White Leather Handle', 'PrecioProducto': 17.99}, {'NombreProducto': 'Platinum Pets Single Diner Feeder with Stainless Steel Heavy Dog Bowl, 32 oz, Chrome', 'PrecioProducto': nan}, {'NombreProducto': 'Platinum Pets Pet Starz Cat T-Shirt, Medium, Wrath of Pup', 'PrecioProducto': nan}]"
267,bow,"[{'NombreProducto': 'Ethical Pets Rainbow Crinkler Tennis Ball Tug, 13-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Classic Pet Products 1/2 Pint Non Tip Stainless Steel Dog Bowl', 'PrecioProducto': 8.72}, {'NombreProducto': 'PetAlive Natural Moves for Pet Regular Healthy Bowels (60 Caps)', 'PrecioProducto': 20.0}, {'NombreProducto': 'Loving Pets DLV7200 Standard Stainless Steel Pet Bowl, 1/2-Pint', 'PrecioProducto': 4.18}, {'NombreProducto': 'Pyrex Accents 2.5-qt. Teardrop Mixing Bowl', 'PrecioProducto': nan}]"
268,weight,"[{'NombreProducto': 'Marine Metal Glass Bead Airstones Diffusers with Weights (Pair)', 'PrecioProducto': 3.99}, {'NombreProducto': 'Kensington KPP Roustabout Euro Cut Lightweight Turnout Blanket', 'PrecioProducto': nan}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
269,remover,"[{'NombreProducto': 'AquaClear 20 Ammonia Remover, 2.1 Ounce', 'PrecioProducto': 8.33}, {'NombreProducto': 'OUT! Cat Urine Stain &amp; Odor Remover Spray', 'PrecioProducto': nan}, {'NombreProducto': 'Marina Aquarium Algae Remover Pad', 'PrecioProducto': 4.79}, {'NombreProducto': 'Bissell Woolite Pet Stain &amp; Odor Remover Carpet Cleaner + Oxygen - 22 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Algone Aquarium Water Clarifier and Nitrate Remover, 6 filter pouches', 'PrecioProducto': 12.25}]"
270,gallon,"[{'NombreProducto': 'Zoo Med The Big Dripper, Gallon', 'PrecioProducto': 11.15}, {'NombreProducto': 'Eclipse 12 Gallon Acrylic Aquarium System', 'PrecioProducto': nan}, {'NombreProducto': 'Fortiflex Corner Feeder 6 Gallon', 'PrecioProducto': nan}, {'NombreProducto': 'Microbe-Lift Bloom &amp; Grow, 1 Gallon', 'PrecioProducto': 46.52}, {'NombreProducto': 'Perfecto Manufacturing APF97009 Marineland Fish Aquarium with 1 Extra High Corner-Flo 150-Gallon Tank, 48-Inch, Black', 'PrecioProducto': nan}]"
271,chewable,"[{'NombreProducto': 'Nutri-Vet Hip &amp; Joint Regular Strength Chewables for Dogs', 'PrecioProducto': 13.63}, {'NombreProducto': 'Dog Vitamins - Total Health Vitamins for Dogs - Multi-Tab Liver Flavored Chewables - 60 Count - Made in USA', 'PrecioProducto': nan}, {'NombreProducto': 'Super Pet Corn Husk Tube Chewable Hideout', 'PrecioProducto': 7.6}, {'NombreProducto': 'Buddy&amp;Max Glucosamine for Dogs - Hip and Joint Supplement - Anti Arthritis Dog Glucosamine Chondroitin Chewable Supplement', 'PrecioProducto': 23.47}, {'NombreProducto': 'Healthy Dogma K9 Probiotix Chewable Liver Flavored Wafers, 30 Count', 'PrecioProducto': nan}]"
