,PalabraClave,Recomendaciones
190,george,"[{'NombreProducto': 'George Crumb: Voice of the Whale; Night of the Four Moons', 'PrecioProducto': nan}, {'NombreProducto': 'George T. Simon The Big Bands (3 LP Box Set w/ Insert) / Count Basie. Harry James. Duke Ellington. Les Brown. Woody Herman. Thornhill. Gene Krupa. Jimmie Lunceford. Stan Kenton. Artie Shaw. Tommy Dorsey. Benny Goodman. Charlie Barnet &amp; More', 'PrecioProducto': nan}, {'NombreProducto': 'George Jessel Sings Tear Jerkers of The Not-So-Gay Nineties [ 12&quot; Vinyl Record Album ]', 'PrecioProducto': nan}, {'NombreProducto': 'ANDRE WATTS, George Gershwin,Andre Watts Plays George Gershwin:  Watts By George!  Rhapsody in Blue - Three Preludes - 13 Songs from the Gershwin Songbook,PATHE"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Ruggero Leoncavallo, Vincenzo Bellezza, Giovanni Martinelli, Lawrence Tibbett, Queena Mario, Alfio Tedesco, George Cehanovsky,Leoncavallo: I Pagliacci [New York -- March 10, 1934: Giovanni Martinelli, Lawrence Tibbett, Queena Mario, Alfio Tedesco, George Cehanovsky; Vincenzo Bellezza],Walhall,NB0014MUTQI"" />', 'PrecioProducto': nan}]"
191,single-cd,"[{'NombreProducto': 'We come from Jamaica [Single-CD]', 'PrecioProducto': 1.74}, {'NombreProducto': 'Sunshine [Single-CD]', 'PrecioProducto': 114.38}, {'NombreProducto': 'Quiet [Single-CD]', 'PrecioProducto': 1.74}, {'NombreProducto': 'Sugar daddy [Single-CD]', 'PrecioProducto': nan}, {'NombreProducto': 'Destroy the map [Single-CD]', 'PrecioProducto': 25.64}]"
192,david,"[{'NombreProducto': 'Touch of David Foster', 'PrecioProducto': 13.91}, {'NombreProducto': 'Merry Christmas with David Frost and Billy Taylor (Bell 6053)', 'PrecioProducto': nan}, {'NombreProducto': 'David Cassidy - Cherish - Bell Records - 6070', 'PrecioProducto': 27.99}, {'NombreProducto': 'Andrea Bocelli - Concerto One Night in Central Park LIMITED EDITION CD Includes 2 BONUS Songs by Andrea Bocelli, David Foster, Tony Bennett, Chris Botti, Celine Dion, Ana Maria (0100) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'Archies, Sweet, Boney M., Smokie, F.R. David, Irene Cara, M, Space, Nik Kershaw..', 'PrecioProducto': 7.65}]"
193,organ,"[{'NombreProducto': 'The Majesty of the Luneberg Organ', 'PrecioProducto': nan}, {'NombreProducto': 'Saint-Saens: Symphony No. 3 &quot;Organ&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'J.S Bach - Organ Masterworks Vol. 2', 'PrecioProducto': nan}, {'NombreProducto': 'DUPR&Eacute; Marcel - ORGAN WORKS', 'PrecioProducto': 5.78}, {'NombreProducto': 'Music for Organ, Brass and Timpani', 'PrecioProducto': 18.8}]"
194,boy,"[{'NombreProducto': 'Titanic Truth 1996 Swedish w/Conny Bloom of Electric Boys', 'PrecioProducto': nan}, {'NombreProducto': ""[4 CDs / 80 SONGS OF THE 60s] &quot;Wow That Was The 60s&quot; Humble Pie, Fleetwood Mac, Herman's Hermits, Canned Heat, The Animals, Rod Stewart, The Beach Boys, &amp; Many Many More..."", 'PrecioProducto': nan}, {'NombreProducto': 'Pioneer Pepper and the Sunset Pioneers: Music Memories of the Cowboys', 'PrecioProducto': 5.11}, {'NombreProducto': 'Doo Wop Souvenirs, Vol. 1: Hanging Out with the Boys', 'PrecioProducto': nan}, {'NombreProducto': 'SHADY OAK BOYS - play all time hits of the hills CUMBERLAND 29510 (LP vinyl record)', 'PrecioProducto': 14.98}]"
195,boys,"[{'NombreProducto': 'Titanic Truth 1996 Swedish w/Conny Bloom of Electric Boys', 'PrecioProducto': nan}, {'NombreProducto': ""[4 CDs / 80 SONGS OF THE 60s] &quot;Wow That Was The 60s&quot; Humble Pie, Fleetwood Mac, Herman's Hermits, Canned Heat, The Animals, Rod Stewart, The Beach Boys, &amp; Many Many More..."", 'PrecioProducto': nan}, {'NombreProducto': 'Pioneer Pepper and the Sunset Pioneers: Music Memories of the Cowboys', 'PrecioProducto': 5.11}, {'NombreProducto': 'Doo Wop Souvenirs, Vol. 1: Hanging Out with the Boys', 'PrecioProducto': nan}, {'NombreProducto': 'SHADY OAK BOYS - play all time hits of the hills CUMBERLAND 29510 (LP vinyl record)', 'PrecioProducto': 14.98}]"
196,romantic,"[{'NombreProducto': 'Romantic Guitar UK', 'PrecioProducto': 3.5}, {'NombreProducto': ""Reader's Digest: Great Romantic Piano Favorites"", 'PrecioProducto': 13.75}, {'NombreProducto': 'Romantic Piano Classics', 'PrecioProducto': 9.99}, {'NombreProducto': 'A Love Like Ours (Romantic Interludes, Vol. 5)', 'PrecioProducto': 13.98}, {'NombreProducto': 'W.B. Ward,Enchanted Ivories,William B. Ward,romantic,piano,romance,ballad,love,valentines,engagement,marriage,anniversary"" />', 'PrecioProducto': 14.95}]"
197,sessions,"[{'NombreProducto': 'RUDE BONES and The Down Stair Sessions CC', 'PrecioProducto': 11.74}, {'NombreProducto': 'End Sessions - The End 107.7', 'PrecioProducto': 23.99}, {'NombreProducto': 'James Last In Los Angeles - The Legendary 1975 Record Plant Studio Sessions', 'PrecioProducto': nan}, {'NombreProducto': 'Midnight Sessions', 'PrecioProducto': 8.98}, {'NombreProducto': 'Complete BBC Sessions 1967-1968', 'PrecioProducto': 70.0}]"
198,major,"[{'NombreProducto': 'Mendelssohn: Trumpet Overture in C Major, Op. 101 / Humperdinck: Hansel and Gretel', 'PrecioProducto': 12.98}, {'NombreProducto': 'Lev Mikhailov, Alexander Korneyev, Alexander Oseichuk, Yuri Vorontsov, Vladimir Eremin, Glazunov: Concerto for Saxophone and Orchestra / Quartet for Saxophones In B-Flat Major, Odyssey Y35205, US', 'PrecioProducto': 29.74}, {'NombreProducto': 'Symphonic Organ Music, Vol. 1: Sibelius: Intrada, Surusoitto / Dvorak: 8 selections from Preludes and Fugues (1859) / Glazunov: Preludes and Fugues in D major and D minor; Fantasia, Op. 110', 'PrecioProducto': 8.93}, {'NombreProducto': 'Kabalevsky: Violin Concerto in C Major Op.48', 'PrecioProducto': 15.99}, {'NombreProducto': 'Schubert: Sonata In D MAJOR Op. 53', 'PrecioProducto': 29.99}]"
199,sun,"[{'NombreProducto': 'Haydn: String Quartets &quot;Emperor&quot; &quot;Sunrise&quot; &quot;Bird&quot; Melos-quartett Stuttgart Audio CD', 'PrecioProducto': 159.99}, {'NombreProducto': 'Country Music Cavalcade, Country Sunshine', 'PrecioProducto': nan}, {'NombreProducto': 'Pioneer Pepper and the Sunset Pioneers: Music Memories of the Cowboys', 'PrecioProducto': 5.11}, {'NombreProducto': 'Ramsey Lewis Trio,Barefoot Sunday Blues,LPS-723"" />', 'PrecioProducto': nan}, {'NombreProducto': 'The Lightning and the Sun', 'PrecioProducto': nan}]"
200,folk,"[{'NombreProducto': 'Golden voices of Bulgarian folk song, vol.1', 'PrecioProducto': 12.0}, {'NombreProducto': 'Music from the Far North. Folk music of Finland and Sweden', 'PrecioProducto': nan}, {'NombreProducto': 'Schumann: Cello Concerto; 5 Pieces in Folk Style. Pablo Casals, Cello', 'PrecioProducto': nan}, {'NombreProducto': 'Folk Masters Ensemble', 'PrecioProducto': 115.74}, {'NombreProducto': 'Eclectic Country Folk', 'PrecioProducto': nan}]"
201,store,"[{'NombreProducto': 'Joe Mansfield: Beat Box - A Drum Machine Obsession - TR-909 Book + Flexi-Discs (Record Store Day)', 'PrecioProducto': nan}, {'NombreProducto': 'Eric Church The Outsiders 12&quot; Vinyl LP + Poster Record Store Day RSD 2014', 'PrecioProducto': 49.0}, {'NombreProducto': 'thrifty drug and discount stores album of christmas music LP', 'PrecioProducto': 14.96}, {'NombreProducto': 'U2: Ordinary Love / Breath 10&quot; (Record Store Day)', 'PrecioProducto': nan}, {'NombreProducto': 'Nick Drake: Nick Drake (Record Store Day, Free Poster) LP', 'PrecioProducto': 29.99}]"
202,moon,"[{'NombreProducto': 'Space Age Honeymoon', 'PrecioProducto': 2.31}, {'NombreProducto': 'Me And My Monkey On the Moon', 'PrecioProducto': 7.74}, {'NombreProducto': 'Los Moonlights', 'PrecioProducto': 12.98}, {'NombreProducto': 'The Killing Moon - All Night Version', 'PrecioProducto': 4.5}, {'NombreProducto': 'Moonlight on the Manzanita', 'PrecioProducto': 36.0}]"
203,who,"[{'NombreProducto': 'Retail Comedy, Wholesale Prices', 'PrecioProducto': nan}, {'NombreProducto': 'Allergic to Whores / Mccarthy Commission (Split)', 'PrecioProducto': 6.0}, {'NombreProducto': 'The Who: My Generation Box', 'PrecioProducto': nan}, {'NombreProducto': ""(Remember Me) I'm The One Who Loves You / Born To Lose 7&quot; 45 - Reprise - 369"", 'PrecioProducto': nan}, {'NombreProducto': 'The Whole Story (Double CD)', 'PrecioProducto': nan}]"
204,girl,"[{'NombreProducto': ""KPOP CD, SNSD TaeTiSeo, TTS, Twinkle-Girl's Generation 1st Mini Album(random photocard)[002KR]"", 'PrecioProducto': nan}, {'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}, {'NombreProducto': ""double crossin' sweetie pie / when a girl gives her heart 45 rpm single"", 'PrecioProducto': nan}, {'NombreProducto': 'Mystery Girl Deluxe (CD/DVD) by Roy Orbison (2014-05-19)', 'PrecioProducto': 34.58}, {'NombreProducto': 'A Party Girl In Dallas By Linda Ronstadt (2015-08-07)', 'PrecioProducto': 12.99}]"
205,power,"[{'NombreProducto': 'Dance Power V.7', 'PrecioProducto': 1.73}, {'NombreProducto': ""He Is Real: The Power of Christ's Atonement"", 'PrecioProducto': 2.98}, {'NombreProducto': 'The Power of the Orchestra', 'PrecioProducto': nan}, {'NombreProducto': 'VERSE 2 VERSE KIDZ ~ BULDING CHARACTER POWER DISC 1', 'PrecioProducto': 50.0}, {'NombreProducto': ""1. Power of Peace - Oleta Adams, Peabo Bryson, Chris De Burgh, Aretha Franklin, Enrique Iglesias, Gerald Levert, 2. Send Me a Lover - Celine Dion 3. Simple Truth (A Child Is Born) - Chris De Burgh 4. Kingdom - Chaka Khan 5. When You Put Your Heart in It - Kenny Rogers 6. All of That Love From Here - Wynonna Judd 7. Torna a Surriento - Jos&eacute; Carreras 8. Lisa - David Sanborn 9. I'm Not Afraid - Michelle Wright 10. Que Sera - Emmanuel 11. Riguarda Noi - Giorgia 12. Keys to Imagination - Yanni 13. Happy Blues - Ella Fitzgerald"", 'PrecioProducto': nan}]"
206,play,"[{'NombreProducto': 'Play With Fire', 'PrecioProducto': nan}, {'NombreProducto': 'Danny Alvin and His Kings Of Dixieland,Play Basin Street / Danny Alvin,Stepheny"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Position of the Day Tin Double Deck Collectible Poker Playing Cards', 'PrecioProducto': nan}, {'NombreProducto': 'Rusty in Orchestraville, the Instruments Talk-Rusty Plays (Original 78 set)', 'PrecioProducto': nan}, {'NombreProducto': 'Brass Band of the Soviet Army plays Old Russian Waltzes', 'PrecioProducto': 21.01}]"
207,rca,"[{'NombreProducto': 'Recercadas Del Trattado De Glosas 1553', 'PrecioProducto': 14.43}, {'NombreProducto': 'Lucia Mendez ""Cerca De Ti"" 1. Atada a Nada 2. Te Tengo En Mis Manos 3. Culpable O Inocente 4. Ni Una Semana Mas 5. Escuchame 6. Contigo O Sin Ti 7. Que Clase De Hombre Eres Tu 8. Amiga Mia 9. Amo Todo De Ti 10. Don\'t Tell My Mamma.', 'PrecioProducto': nan}, {'NombreProducto': 'Los Indios Tabajaras,The Classical Guitars of Los Indios Tabajaras (1974 RCA CPL1-0668 Stereo),RCA Records"" />', 'PrecioProducto': 3.68}, {'NombreProducto': 'DON GIBSON - all my love RCA 3843 (LP vinyl record)', 'PrecioProducto': 14.95}, {'NombreProducto': ""SHE'S GOT A DRINKING PROBLEM 7 INCH (7&quot; VINYL 45) US RCA 1981"", 'PrecioProducto': 9.0}]"
208,beautiful,"[{'NombreProducto': 'Beautiful World', 'PrecioProducto': nan}, {'NombreProducto': ""1. Introduction to Africa - David Poore 2. Kothbiro (It's Going to Rain) - Ayub Ogada 3. Soweto Daal - Wasis Diop 4. Celebration - David Poore 5. Hope - Jabu Khanyile . The Unfolding - Dead Can Dance 7. Tabu Wote Changu Quende Sasa (All My Troubles Are Behind Me) - David Poore 8. Olugendo Lw'e Bulaya (The Journey to Europe) - Bernard Kabanda 9. Kana Neni - Rokia Traore 10. Dhow Sunset - David Poore 11. Holilili - Miriam Makeba/the Skylarks 12. Midnight Ska - Reggie Msomi's Hollywood Jazz Band 13. Makambo - Geoffrey Oryema 14. Isitimela Sangena - Wrasse Man 15. Fanta - Baaba Maal 16. Yeru Returns - David Poore 17. I Must Pass! - David Poore 18. Shosholosa - Johannesburg African Choir 19. Spiritus Sanctus - David Poore 20. Putswe Reflects - David Poore 21. Khayelihle Khaya Lami (My Beautiful Home) - Ladysmith Black Mambazo 22. Africa Finale - David Poore (Africa: Music From the Acclaimed Television Series)"", 'PrecioProducto': nan}, {'NombreProducto': 'Young Beautiful in a Hurry', 'PrecioProducto': 4.98}, {'NombreProducto': 'My Book (+ 3 non-LP) by Beautiful South (1991-01-15)', 'PrecioProducto': nan}, {'NombreProducto': 'Della Reese 45 RPM The Most Beautiful Words / You Mean All The World To Me', 'PrecioProducto': nan}]"
209,magic,"[{'NombreProducto': 'Music Magic', 'PrecioProducto': nan}, {'NombreProducto': 'Magic in the Air', 'PrecioProducto': nan}, {'NombreProducto': 'Prairie Magic', 'PrecioProducto': 99.97}, {'NombreProducto': 'Invocation Of Magick (ltd. ed. digi)', 'PrecioProducto': nan}, {'NombreProducto': 'MAGIC OF LOVE (EDITED) SO FAR SO GOOD (45/7&quot;)', 'PrecioProducto': nan}]"
210,have,"[{'NombreProducto': 'Have Guitar Will Travel', 'PrecioProducto': nan}, {'NombreProducto': 'Have Yourself Committed', 'PrecioProducto': nan}, {'NombreProducto': 'By Name I Have Called You [CD]', 'PrecioProducto': nan}, {'NombreProducto': 'I Have A Dream / Take A Chance On Me - ABBA 7&quot; 45', 'PrecioProducto': nan}, {'NombreProducto': 'Tommy And Rumble Have A Cigar', 'PrecioProducto': 19.95}]"
211,'re,"[{'NombreProducto': ""We're Closer to Home"", 'PrecioProducto': nan}, {'NombreProducto': ""Modern Rock / 10 of Modern Rock's Best (Molly(16 Candles), Weird Out, We're the Same, Lump, Deep As You Go, the Big Burn, Hope, Walk This World, Jump in the Water, Blind)"", 'PrecioProducto': 4.97}, {'NombreProducto': ""We're Not Afraid"", 'PrecioProducto': 12.85}, {'NombreProducto': ""We're Gonna Have Chuch Church"", 'PrecioProducto': 4.99}, {'NombreProducto': ""Everybody Thinks That They're Going To Get Theirs"", 'PrecioProducto': 2.13}]"
212,opera,"[{'NombreProducto': 'Unauthorized Fatal Operation 9', 'PrecioProducto': nan}, {'NombreProducto': 'Andrew Lloyd Webber: The Phantom of the Opera', 'PrecioProducto': nan}, {'NombreProducto': 'An Era Recaptured: Highlights From The Metropolitan Opera Record Club', 'PrecioProducto': 76.0}, {'NombreProducto': 'Final Fantasy - Piano Opera 7/8/9 Japan LTD SQEX-10432', 'PrecioProducto': 31.24}, {'NombreProducto': '10 French Operas / 10 Operas Francais (Les Annes Pathe)', 'PrecioProducto': 129.99}]"
213,jesus,"[{'NombreProducto': 'Charleton Heston Presents - The Word - The Life and Teachings of Jesus Christ', 'PrecioProducto': 9.95}, {'NombreProducto': 'king jesus LP', 'PrecioProducto': nan}, {'NombreProducto': ""Fixin' Our Eyes on Jesus"", 'PrecioProducto': 25.0}, {'NombreProducto': 'Mike Douglas 45 RPM Happy Birthday, Jesus / Happy Birthday, Jesus', 'PrecioProducto': 99.0}, {'NombreProducto': 'Celebrate the Gift of Jesus', 'PrecioProducto': 4.75}]"
214,when,"[{'NombreProducto': 'When You Wish Upon A Star - Relaxation Music for Children', 'PrecioProducto': 3.33}, {'NombreProducto': 'The Ink Spots,Either It&#39;s Love or It&#39;s Not / I Get the Blues When It Rains,Decca Records"" />', 'PrecioProducto': 14.99}, {'NombreProducto': 'when do we start LP', 'PrecioProducto': 11.99}, {'NombreProducto': ""double crossin' sweetie pie / when a girl gives her heart 45 rpm single"", 'PrecioProducto': nan}, {'NombreProducto': 'Dark When the Snow Falls', 'PrecioProducto': nan}]"
215,brothers,"[{'NombreProducto': 'The Southern Brothers', 'PrecioProducto': nan}, {'NombreProducto': 'Brooks Brothers All Jazz', 'PrecioProducto': nan}, {'NombreProducto': 'Now! The Chambers Brothers Live', 'PrecioProducto': 4.99}, {'NombreProducto': ""Lawrence welk's Baby Elephant Walk and Theme From the Brothers Grimm"", 'PrecioProducto': 7.99}, {'NombreProducto': ""Aesop's Fables - The Smothers Brothers Way"", 'PrecioProducto': 39.99}]"
216,trio,"[{'NombreProducto': 'Klaviertrios von Schumann und Rihm', 'PrecioProducto': 10.0}, {'NombreProducto': 'Ramsey Lewis Trio,Barefoot Sunday Blues,LPS-723"" />', 'PrecioProducto': nan}, {'NombreProducto': ""Oct 1, '98 - The Clarinet Trio"", 'PrecioProducto': nan}, {'NombreProducto': 'Cecil Taylor, William Parker, Tony Oxley,Cecil Taylor: Looking (Berlin Version)-the Feel Trio,FMP,JUL4U-73575"" />', 'PrecioProducto': nan}, {'NombreProducto': 'Mozart 6 Adagios &amp; Fugues K.404A For String Trio / Adagio &amp; Fugue K.546 For String Quartet. En', 'PrecioProducto': 11.99}]"
217,together,"[{'NombreProducto': 'Charlie Christian &amp; Lester Young Together', 'PrecioProducto': 15.0}, {'NombreProducto': 'Johannesburg / Fell Together', 'PrecioProducto': nan}, {'NombreProducto': 'Get Together', 'PrecioProducto': nan}, {'NombreProducto': 'Always Together - A Musical Menu (USA 1st pressing vinyl LP)', 'PrecioProducto': 15.0}, {'NombreProducto': 'Sessions Presents Get It Together [Vinyl LP Record]', 'PrecioProducto': 9.95}]"
218,part,"[{'NombreProducto': 'The Best of Dolly Parton', 'PrecioProducto': 15.96}, {'NombreProducto': 'Cousteau / Amazon Part 2 The Indian', 'PrecioProducto': 10.0}, {'NombreProducto': 'Honky Tonk Jump Party', 'PrecioProducto': 4.76}, {'NombreProducto': 'The Marian McPartland Trio', 'PrecioProducto': nan}, {'NombreProducto': ""Party all the time (1985) / Vinyl Maxi Single [Vinyl 12'']"", 'PrecioProducto': 8.81}]"
219,deluxe,"[{'NombreProducto': 'Kingsmen Collection: Volumes 1&amp;2, Deluxe Gift Set', 'PrecioProducto': 9.98}, {'NombreProducto': 'Shine / DELUXE', 'PrecioProducto': 79.99}, {'NombreProducto': 'REACH THE SKY DELUXE EDITION(+DVD)(ltd.)', 'PrecioProducto': 11.7}, {'NombreProducto': 'JULIETTE GRECO- CUSTOM DELUXE- PHILIPS- MADE IN JAPAN BY VICTOR', 'PrecioProducto': nan}, {'NombreProducto': 'Elton John : The Diving Board Audio CD (Deluxe Version with Bonus Tracks))', 'PrecioProducto': nan}]"
220,instrumental,"[{'NombreProducto': 'Raga Taranga Instrumental Music of Siddha Yoga Ramakrishna Hare / He Bhagawan / Shree Gurudeva Sharanam / Samba Sadashiva / Rama Raghava / Krishna Govinda', 'PrecioProducto': nan}, {'NombreProducto': 'Praise Classics - Instrumental: The Best of Our Praise Strings', 'PrecioProducto': 39.94}, {'NombreProducto': 'Sweet Soaking Hymns and Prayer Music Instrumental', 'PrecioProducto': nan}, {'NombreProducto': 'Instrumental R&amp;B Beats Vol. 1 - Instrumental Versions of The Greatest R&amp;B Hits', 'PrecioProducto': 11.99}, {'NombreProducto': 'Moods of the Day - Afternoon Ragas -Indian Classical Music-instrumental', 'PrecioProducto': 31.27}]"
221,take,"[{'NombreProducto': 'Take It Like You Give It [Lp Vinyl]', 'PrecioProducto': nan}, {'NombreProducto': 'I Have A Dream / Take A Chance On Me - ABBA 7&quot; 45', 'PrecioProducto': nan}, {'NombreProducto': 'Take A Bow + Photographic Prints', 'PrecioProducto': 5.99}, {'NombreProducto': 'Mistaken Grave', 'PrecioProducto': 3.99}, {'NombreProducto': ""Time Life Sounds of the Eighties: The Early 80's Take Two"", 'PrecioProducto': 24.07}]"
222,joe,"[{'NombreProducto': 'Various Artists: Supafunkanova Compiled By Joey Negro', 'PrecioProducto': nan}, {'NombreProducto': 'Black Joe Lewis', 'PrecioProducto': nan}, {'NombreProducto': ""Joey's Song for Kids: Volume 1"", 'PrecioProducto': 1.0}, {'NombreProducto': 'Joe Mansfield: Beat Box - A Drum Machine Obsession - TR-909 Book + Flexi-Discs (Record Store Day)', 'PrecioProducto': nan}, {'NombreProducto': 'Chalk Talks with Father Joe Martin', 'PrecioProducto': nan}]"
223,book,"[{'NombreProducto': 'Sounds And Melodies - Storybook &amp; LP Vinyl Record MSR 3936 Stereo 1975 Benji - The Story, Tom Lester, Herb Vigran, Deborah Walley Patsy Garrett,1975 Benji - The Story, Sounds And Melodies - Storybook &amp; LP Vinyl Record MSR 3936 Stereo,Mulberry Square Records"" />', 'PrecioProducto': 19.99}, {'NombreProducto': 'Book And Record - Henny Penny', 'PrecioProducto': 20.0}, {'NombreProducto': 'They Told Me Their Stories Audio Book', 'PrecioProducto': nan}, {'NombreProducto': 'Picture Book', 'PrecioProducto': nan}, {'NombreProducto': 'TACHYON(+BOOKLET)', 'PrecioProducto': 11.43}]"
224,girls,"[{'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}, {'NombreProducto': ""Girls' Generation : Tae Yeon Mini Album Vol. 1 - I [Audio CD] TAEYEON + Folded Poster + Postcard + Sticker + Taeyeon Photocard"", 'PrecioProducto': nan}, {'NombreProducto': 'The Weather Girls', 'PrecioProducto': 23.57}, {'NombreProducto': 'Calling All Girls', 'PrecioProducto': 7.0}, {'NombreProducto': 'Les Djinns Singers,60 French Girls Les Petites,ABC-Paramount"" />', 'PrecioProducto': nan}]"
