,PalabraClave,Recomendaciones
181,ninja,"[{'NombreProducto': 'LEGO Ninjago Headband', 'PrecioProducto': nan}, {'NombreProducto': 'Black Ninja Voodoo String Doll Keychain', 'PrecioProducto': 3.0}, {'NombreProducto': '2013 TEENAGE MUTANT NINJA TURTLES TMNT TURTLES IN TRAINING LEONARDO &amp; DONATELLO AND RAPHAEL &amp; MICHELANGELO 2 PACKS', 'PrecioProducto': nan}, {'NombreProducto': ""Nickelodeon Teenage Mutant Ninja Turtles Donatello's Bo Staff Soft Foam Dojo Weapon"", 'PrecioProducto': nan}, {'NombreProducto': 'Plastic Ninja Molded Cups with Lids &amp; Straws 1 Dozen', 'PrecioProducto': 35.99}]"
182,brown,"[{'NombreProducto': 'Animal Alley 11&quot; Cocker Spaniel: White/Brown', 'PrecioProducto': nan}, {'NombreProducto': 'Charlie Brown Stuffed Plush Bean Bag Toy', 'PrecioProducto': 10.46}, {'NombreProducto': 'International Miniatures Dollhouse Miniature Wooden Cuckoo Clock, Brown', 'PrecioProducto': 1.9}, {'NombreProducto': 'Caltoy Pink PLUSH &quot;PIG&quot; HAND PUPPET GLOVE Pink Velvety PIG Glove w Brown Inset Eyes', 'PrecioProducto': nan}, {'NombreProducto': 'Cabbage Patch Kids Fun to Feed Babies&nbsp;Hispanic Girl Doll, Brunette, Brown Eyes', 'PrecioProducto': nan}]"
183,collector,"[{'NombreProducto': 'Barbie Exotic Beauty Collector Doll', 'PrecioProducto': 38.72}, {'NombreProducto': 'Scrabble Collectors Edition', 'PrecioProducto': nan}, {'NombreProducto': '1993 - ERTL / DC Comics - Batman : The Animated Series - Robin - 2 Inch Die Cast Metal Figure - w/ Collector Sticker - #2470 - Out of Production - New - Mint - Rare - Collectible', 'PrecioProducto': 17.91}, {'NombreProducto': 'Hot Wheels - 1998 First Editions - Slideout - Sprint Car - Purple &amp; Orange - Die Cast - #2 of 40 Cars - Collector #640 - Limited Edition - Collectible', 'PrecioProducto': 19.99}, {'NombreProducto': ""Simpsons The Complete Fifth Season DVD Collector's Box Set"", 'PrecioProducto': nan}]"
184,collectible,"[{'NombreProducto': '1993 - ERTL / DC Comics - Batman : The Animated Series - Robin - 2 Inch Die Cast Metal Figure - w/ Collector Sticker - #2470 - Out of Production - New - Mint - Rare - Collectible', 'PrecioProducto': 17.91}, {'NombreProducto': 'Epoch Tekken Tag Tournament Forest Law 12-Inch Collectible Figure', 'PrecioProducto': 29.99}, {'NombreProducto': 'Hot Wheels - 1998 First Editions - Slideout - Sprint Car - Purple &amp; Orange - Die Cast - #2 of 40 Cars - Collector #640 - Limited Edition - Collectible', 'PrecioProducto': 19.99}, {'NombreProducto': '1993 - Tyco Toys Inc - Matchbox Originals - Authentic Recreations Matchbox Early Vehhicles - No.17A / Matchbox Removals Service - Blue Truck - Die Cast Metal - 1:64 Scale - Collectors Series III - MOC - Out of Production - Limited Edition - Collectible', 'PrecioProducto': 12.0}, {'NombreProducto': 'Bearington Collection Harey Cottontail 14 Inch Collectible Plush Bunny', 'PrecioProducto': nan}]"
185,paint,"[{'NombreProducto': 'Mattel Batman Animated Re-Paint Penguin Action Figure', 'PrecioProducto': 17.95}, {'NombreProducto': 'Testors Aerosol Lacquer Paint 3oz-Revving Red', 'PrecioProducto': 8.67}, {'NombreProducto': ' Prang Products - Prang - Professional Watercolors, 8 Assorted Colors, 8/Set - Sold As 1 Each - Semi-moist transparent watercolor paints contain no wax. - Brilliant pigments mix cleanly, flow easily, and stay true. - Paint never dries out. - White, segment', 'PrecioProducto': 13.75}, {'NombreProducto': ' Humbrol Acrylic Paint, Pullman Cream', 'PrecioProducto': nan}, {'NombreProducto': ' ParkZone Painted Wing w/o Servo PKZ3620 UM P-51', 'PrecioProducto': 14.46}]"
186,accessories,"[{'NombreProducto': ""&quot;Molly's Route 66 Accessories&quot; for 18&quot; American Girl Doll"", 'PrecioProducto': 66.95}, {'NombreProducto': 'Wild West Cowboys and Indians Playset: 59 Piece Set of 2 inch Figures, Horses, Wagons, Teepees, and Accessories - 1:35 scale', 'PrecioProducto': nan}, {'NombreProducto': 'G_8024A M40A5 1:6 Scale Action Figure Sniper Rifle Marine Corps Green Gun Model For 1:6 Scale 12&quot; Action Figure Accessories (Original from TheBestMoment @ Amazon)', 'PrecioProducto': nan}, {'NombreProducto': 'Tribal Hats Party Favors - Colorful Hat Accessories', 'PrecioProducto': 15.0}, {'NombreProducto': 'Littlest Pet Shop Talent Show &amp; Tricks Stage Playset Only No Pets No Accessories', 'PrecioProducto': nan}]"
187,teddy,"[{'NombreProducto': 'Bearington Giant Tippy Toeshoes Stuffed Animal Ballerina Teddy Bear 30&quot;', 'PrecioProducto': nan}, {'NombreProducto': 'Mama Browser Big Plush Teddy Bear', 'PrecioProducto': nan}, {'NombreProducto': 'Printed Summer Dress Outfit Teddy Bear Clothes Fit 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}, {'NombreProducto': 'Queen Elizabeth II Diamond Jubilee Teddy Bear', 'PrecioProducto': nan}, {'NombreProducto': 'Pink Sandals Teddy Bear Clothes Fits Most 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}]"
188,educational,"[{'NombreProducto': 'Popular Playthings, Unisex, Educational Electricity Play Activity Kit for Kids Build Electrical Circuits &amp; More, Multicolor, Ages 8 and Up', 'PrecioProducto': 28.92}, {'NombreProducto': '2D and 3D Shapes Educational Chart Poster 13 x 19in', 'PrecioProducto': 7.0}, {'NombreProducto': 'American Educational Plant Fern Leaf Impressions Fossil (Pack of 10)', 'PrecioProducto': nan}, {'NombreProducto': 'Annie 7 In 1 Educational Rechareable Solar E Kit Multi Color', 'PrecioProducto': 35.0}, {'NombreProducto': 'Voberry Hot Sale Bee Happy Dancing Solar Power Flower-Educational Kit,Home/Car/Office Deceration Red Base(Assorted color of the Flower Petal)', 'PrecioProducto': nan}]"
189,happy,"[{'NombreProducto': '&quot;Happy New Year&quot; Tiara', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Dalmatian Puppy Happy Birthday Party Balloon Set', 'PrecioProducto': nan}, {'NombreProducto': 'Voberry Hot Sale Bee Happy Dancing Solar Power Flower-Educational Kit,Home/Car/Office Deceration Red Base(Assorted color of the Flower Petal)', 'PrecioProducto': nan}, {'NombreProducto': 'Furyu 6.7&quot; Cardcaptor Sakura: Sakura Kinomoto Special Figure Series &quot;Happy Crown&quot;', 'PrecioProducto': 34.99}, {'NombreProducto': '7pc Blue Cheetah Print Balloon Bouquet Happy Birthday Baby Shower Animal Leopard', 'PrecioProducto': 7.22}]"
190,usa,"[{'NombreProducto': 'Dragon Models USA 6146 1/35 SS Sturmpionier Eastern Front 1942, 6146', 'PrecioProducto': 7.92}, {'NombreProducto': 'USAopoly Chicago Bears Yahtzee', 'PrecioProducto': nan}, {'NombreProducto': '2003 Pokemon USA Kyogre ex Promo #001', 'PrecioProducto': nan}, {'NombreProducto': 'Big Plush American Made Giant Stuffed Bunny 60 Inch Soft 5 Foot Rabbit Made in USA', 'PrecioProducto': nan}, {'NombreProducto': 'Magic: the Gathering - Phyrexian Crusader - Mirrodin Besieged', 'PrecioProducto': 6.33}]"
191,single,"[{'NombreProducto': 'Bakugan Battle Brawlers Game Single LOOSE Figure Darkon Laserman [Black]', 'PrecioProducto': 29.95}, {'NombreProducto': 'YuGiOh Duelist Pack Yugi Single Card Exchange DPYG-EN021 Rare [Toy]', 'PrecioProducto': nan}, {'NombreProducto': ' Redcat Racing Single Speed Gear Set, X-Large', 'PrecioProducto': 22.94}, {'NombreProducto': 'IronDie 1 (One) Single Solid Metal Italian Dice - White Smasher (Die-Cast Designer Six-Sided Die / d6)', 'PrecioProducto': 9.98}, {'NombreProducto': 'Rose Art Color Blanks Singles Duck Toy', 'PrecioProducto': nan}]"
192,cube,"[{'NombreProducto': 'John N. Hansen Educa: Victoria Frances Puzzle 27 Cubes', 'PrecioProducto': nan}, {'NombreProducto': 'Dayan III Lingyun V2 3x3 Speedcube Puzzle Black', 'PrecioProducto': nan}, {'NombreProducto': 'CubeTwist Magic Puzzle', 'PrecioProducto': nan}, {'NombreProducto': 'Cube Hexagonal Octahedral Puzzles', 'PrecioProducto': nan}, {'NombreProducto': 'Easy0 Labyrinth Cube (INSIDE3) Level : 2 out of 12', 'PrecioProducto': 19.9}]"
193,chess,"[{'NombreProducto': 'None Marvel Heroes Chess Set', 'PrecioProducto': nan}, {'NombreProducto': 'Dino Chess - pieces shapped like your favorite dinosaur fossil heads! (Age 5+)', 'PrecioProducto': nan}, {'NombreProducto': 'Robin Hood Themed Chess Set Chess Set: Option B', 'PrecioProducto': nan}, {'NombreProducto': 'Chessex Gemini 12mm d6 Blue-Gold w/White Dice Block 36 Dice', 'PrecioProducto': 11.74}, {'NombreProducto': 'Standard Club Plastic Chess Set Black &amp; Ivory Pieces - 3.75&quot; King', 'PrecioProducto': nan}]"
194,time,"[{'NombreProducto': 'Dora the Explorer Splashtime Adventure Pack with Boots', 'PrecioProducto': nan}, {'NombreProducto': 'Speed Stacks Wild Cups with Practice Timer', 'PrecioProducto': nan}, {'NombreProducto': 'Present Time Wanted Puzzle Photo Frame, Silver', 'PrecioProducto': nan}, {'NombreProducto': 'DC Heroclix Hypertime Gorilla Grodd Experienced', 'PrecioProducto': nan}, {'NombreProducto': 'Corolle Mon Premier Tidoo Turquoise Bathtime Baby Doll', 'PrecioProducto': nan}]"
195,construction,"[{'NombreProducto': ' Spin Master Toys Moon Sand Construction Theme Kit', 'PrecioProducto': nan}, {'NombreProducto': 'SES Creative Mectec Metal Construction Car Set', 'PrecioProducto': nan}, {'NombreProducto': 'Tractor Metal Construction Toy by Mech Tech', 'PrecioProducto': nan}, {'NombreProducto': 'Matchbox MBX Construction Orange and Blue Water Hauler #44 of 120', 'PrecioProducto': 2.77}, {'NombreProducto': '16-Piece Furniture Annabelle Wooden Dollhouse With Sturdy medium-density fiberboard and plastic construction', 'PrecioProducto': 183.32}]"
196,frozen,"[{'NombreProducto': 'Metallic Snowflake Kazoo Set of 24 Frozen Winter Musical Party Favors Noisemaker', 'PrecioProducto': 9.22}, {'NombreProducto': ""Best Frozen Tin Pencil Box - I'm Olaf Frozen Pencil Box. From the Hit Movie Frozen. Tin Pencil Boxes Make Great Gifts As"", 'PrecioProducto': 1.99}, {'NombreProducto': 'Funko POP Disney: Frozen Sven Action Figure', 'PrecioProducto': nan}, {'NombreProducto': 'Disney Frozen Elsa &quot;Let it Go&quot; Birthday Greeting Card and Charm Bracelet Bundle', 'PrecioProducto': nan}, {'NombreProducto': 'Frozen Cosmetic Box with Frozen Floor Puzzle (46-Piece) 24&quot; x 36&quot; Set', 'PrecioProducto': 41.49}]"
197,head,"[{'NombreProducto': 'Traxxas 2577 Hex Drive Button Head Machine Screws, 3x10mm (set of 6)', 'PrecioProducto': 5.2}, {'NombreProducto': 'Dino Chess - pieces shapped like your favorite dinosaur fossil heads! (Age 5+)', 'PrecioProducto': nan}, {'NombreProducto': 'G.I. Joe Movie Pit Mobile Headquarters Playset', 'PrecioProducto': 198.59}, {'NombreProducto': 'Mrs. Claus Bobble Head by Classic Favorites', 'PrecioProducto': nan}, {'NombreProducto': 'LEGO Ninjago Headband', 'PrecioProducto': nan}]"
198,gear,"[{'NombreProducto': 'Gears of War 7&quot; Action Figure Box Set of 4', 'PrecioProducto': 149.99}, {'NombreProducto': 'Metal Gear Solid Revolver Ocelot', 'PrecioProducto': 48.94}, {'NombreProducto': ' Redcat Racing Single Speed Gear Set, X-Large', 'PrecioProducto': 22.94}, {'NombreProducto': 'Remote Controlled Eurgle 2.4Ghz 3Ch Digital Programmable LCD Wheel Radio Gear (Backlight Screen)', 'PrecioProducto': nan}, {'NombreProducto': '&quot;Hobby Gear&quot; Garage Gear-2 Series 1 1:24 Scale', 'PrecioProducto': 10.95}]"
199,puzzles,"[{'NombreProducto': 'Paul Lamond Games - Alex Beards Impossible Puzzles - Audience', 'PrecioProducto': nan}, {'NombreProducto': 'Artifact Puzzles - Tyukanov Moon Wooden Jigsaw Puzzle', 'PrecioProducto': nan}, {'NombreProducto': ""Dowdle Folk Art Noah's Ark 50pc 16x20  Puzzles"", 'PrecioProducto': nan}, {'NombreProducto': 'White Mountain Puzzles - Painted Cat by Lewis T. Johnson - 1,000 Piece Jigsaw Puzzle', 'PrecioProducto': 23.13}, {'NombreProducto': 'Beautiful Butterflies - Good Fortune Butterfly by Mega Puzzles', 'PrecioProducto': nan}]"
200,unlimited,"[{'NombreProducto': ' Yu-Gi-Oh! - Arcanite Magician/Assault Mode (CRMS-EN021) - Crimson Crisis - Unlimited Edition - Ultra Rare', 'PrecioProducto': 3.19}, {'NombreProducto': 'Ninetales - 12/102 - Holo Rare - Unlimited Edition', 'PrecioProducto': 4.45}, {'NombreProducto': 'Yu-Gi-Oh! - Right Arm of the Forbidden One (LOB-122) - Legend of Blue Eyes White Dragon - Unlimited Edition - Ultra Rare', 'PrecioProducto': 5.79}, {'NombreProducto': 'Yu-Gi-Oh! - Number C39: Utopia Ray (ORCS-EN040) - Order of Chaos - Unlimited Edition - Ultra Rare', 'PrecioProducto': 1.89}, {'NombreProducto': 'YuGiOh Number C32: Shark Drake Veiss ABYR-EN039 (unlimited Ultimate)', 'PrecioProducto': nan}]"
201,electric,"[{'NombreProducto': 'Popular Playthings, Unisex, Educational Electricity Play Activity Kit for Kids Build Electrical Circuits &amp; More, Multicolor, Ages 8 and Up', 'PrecioProducto': 28.92}, {'NombreProducto': 'GYRO Huge Metal Alloy Sky King 3.5CH Remote Control Electric RTF RC Helicopter(COLORS MAY VARY)', 'PrecioProducto': nan}, {'NombreProducto': 'Snap Circuits Jr. Student Guide - Hands on Program for Basic Electricity and Electronics', 'PrecioProducto': 15.97}, {'NombreProducto': 'World Tech Toys Ford F-150 Police 1:24 RTR Electric RC Monster Truck,, 7 x 4.5 x 4.5', 'PrecioProducto': 14.99}, {'NombreProducto': 'ZD Racing 9022 1/16 Scale 4WD Brushless Electric Truggy (RTR)', 'PrecioProducto': nan}]"
202,sound,"[{'NombreProducto': 'Funrise Tonka Lights &amp; Sound Rescue Helicopter', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': 'Skynet Red Dwarf Sutabaku (with sound) painted PVC', 'PrecioProducto': nan}, {'NombreProducto': 'Sound Module I Love You Device Insert for Make Your Own Stuffed Animals and Craft Projects', 'PrecioProducto': 6.99}, {'NombreProducto': 'Lion King CD Soundtrack', 'PrecioProducto': nan}]"
203,models,"[{'NombreProducto': 'Dragon Models USA 6146 1/35 SS Sturmpionier Eastern Front 1942, 6146', 'PrecioProducto': 7.92}, {'NombreProducto': 'Lindberg Models 1948 Lincoln Continental', 'PrecioProducto': nan}, {'NombreProducto': ' Erector Motorized Metal Designer Set - 30 Models, 645 Parts', 'PrecioProducto': nan}, {'NombreProducto': 'Minicraft Models B-24J Liberator 1/144 Scale', 'PrecioProducto': nan}, {'NombreProducto': ' 2008 Hot Wheels New Models Red &#39;69 Ford Torino Talladega w/ 5SPs #019 (19 of 40) 1', 'PrecioProducto': 3.99}]"
204,die,"[{'NombreProducto': '2002 GMC Denali 1:18 Scale Die-Cast Vehicle - Two-Tone Red/Silver', 'PrecioProducto': nan}, {'NombreProducto': '1993 - ERTL / DC Comics - Batman : The Animated Series - Robin - 2 Inch Die Cast Metal Figure - w/ Collector Sticker - #2470 - Out of Production - New - Mint - Rare - Collectible', 'PrecioProducto': 17.91}, {'NombreProducto': 'Maisto 1:18 Scale 1957 Chevy Corvette Diecast Vehicle (Colors May Vary)', 'PrecioProducto': 29.79}, {'NombreProducto': 'Paul Lamond Games - Alex Beards Impossible Puzzles - Audience', 'PrecioProducto': nan}, {'NombreProducto': 'Hot Wheels - 1998 First Editions - Slideout - Sprint Car - Purple &amp; Orange - Die Cast - #2 of 40 Cars - Collector #640 - Limited Edition - Collectible', 'PrecioProducto': 19.99}]"
205,wild,"[{'NombreProducto': 'Safari Ltd  Wild Safari Wildlife Kangaroo with Baby', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Republic Audubon Squirrel Plush Authentic Squirrel Sound, Stuffed Animal, Squirrel Toys, Gifts for Kids 5 Inches', 'PrecioProducto': 8.49}, {'NombreProducto': 'Speed Stacks Wild Cups with Practice Timer', 'PrecioProducto': nan}, {'NombreProducto': 'Mary Meyer Brainy Baby Wild N Wiggly Plush Take Along Toy, Doggy', 'PrecioProducto': nan}, {'NombreProducto': 'Wild Creations - Classic with Frogs', 'PrecioProducto': nan}]"
206,house,"[{'NombreProducto': 'Fancy Prancy Fairy House - Rainbow Fairy Playset', 'PrecioProducto': nan}, {'NombreProducto': 'Pioneer Real Wood Log Cabin Dollhouse for boys and girls', 'PrecioProducto': nan}, {'NombreProducto': 'Code Geass Kallen 12&quot; Action Figure Plus Megahouse', 'PrecioProducto': nan}, {'NombreProducto': 'Dollhouse Miniature Large Picnic Basket by Falcon Miniatures', 'PrecioProducto': nan}, {'NombreProducto': 'Fisher Price Loving Family Grand Dollhouse Babies, Mom, Dad, Twins', 'PrecioProducto': nan}]"
207,orange,"[{'NombreProducto': 'Hot Wheels - 1998 First Editions - Slideout - Sprint Car - Purple &amp; Orange - Die Cast - #2 of 40 Cars - Collector #640 - Limited Edition - Collectible', 'PrecioProducto': 19.99}, {'NombreProducto': '2012 Hot Wheels New Models BMW 2002 Orange #21/247', 'PrecioProducto': 27.99}, {'NombreProducto': 'Hunger Games Orange Flames Pencil Case', 'PrecioProducto': 6.95}, {'NombreProducto': 'Toy Zone Arlen Ness 1/6 Scale Custom Motorcycles Orange Green Flame Iron Legends', 'PrecioProducto': nan}, {'NombreProducto': 'Matchbox MBX Construction Orange and Blue Water Hauler #44 of 120', 'PrecioProducto': 2.77}]"
208,pool,"[{'NombreProducto': 'Intex Pool Volleyball Game', 'PrecioProducto': nan}, {'NombreProducto': 'Solstice by Swimline Aqua Pool Float Chair', 'PrecioProducto': nan}, {'NombreProducto': 'Pillow Top Designer Swimming Pool Mattress', 'PrecioProducto': nan}, {'NombreProducto': ""2'' Half Round Pool (Set of 4) 28mm scale pre painted Dungeon Game Terrain Accessories"", 'PrecioProducto': 7.86}, {'NombreProducto': 'Girls Pink Inflatable Kick Board &amp; Splash Ring Set - Splash-N-Swim - Swimming Pool Toys', 'PrecioProducto': 9.95}]"
209,team,"[{'NombreProducto': 'Team Associated 6727 Servo Tape', 'PrecioProducto': 5.55}, {'NombreProducto': 'Team Associated 1781 Factory Team TC4 Aluminum Shock Bushings', 'PrecioProducto': 6.76}, {'NombreProducto': 'Hot Wheels Team Total Control Racing Car Charger Bone Shaker, 2 Vehicle', 'PrecioProducto': nan}, {'NombreProducto': 'Team Losi PnionCplerSetAlum.Hard Andized(2):5IVE-TMINI WRC', 'PrecioProducto': 15.99}, {'NombreProducto': 'Magic the Gathering Playmat Ultra Pro Play Mat: Return to Ravnica: Steam Vents (Izzet) / Version 2', 'PrecioProducto': nan}]"
210,animals,"[{'NombreProducto': 'Printed Summer Dress Outfit Teddy Bear Clothes Fit 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}, {'NombreProducto': 'Yellow Rain Coat and Boots 8 Inch - 9116 Fits 8&quot; - 10&quot; bears, includes Build a Bear, The Bear Mill, and Stuff your own Animals.', 'PrecioProducto': nan}, {'NombreProducto': 'Dover Publications-What To Doodle? Jr. Animals!', 'PrecioProducto': nan}, {'NombreProducto': 'Pink Sandals Teddy Bear Clothes Fits Most 14&quot; - 18&quot; Build-a-bear, Vermont Teddy Bears, and Make Your Own Stuffed Animals', 'PrecioProducto': nan}, {'NombreProducto': 'Sound Module I Love You Device Insert for Make Your Own Stuffed Animals and Craft Projects', 'PrecioProducto': 6.99}]"
211,mickey,"[{'NombreProducto': 'Mickey Mouse Party Supplies Deluxe Party Kit', 'PrecioProducto': nan}, {'NombreProducto': ""New Disney Mickey &amp; Friends Children's Tri-fold Wallet-Mickey and Minnie"", 'PrecioProducto': 6.29}, {'NombreProducto': 'GRHOSE LOZ Diamond Blocks Nanoblock Mickey Mouse Featuring Captain America Educational Toy 240PCS', 'PrecioProducto': 9.99}, {'NombreProducto': 'DISNEY Mickey &amp; Minne Dr. grip G specs ball point pen FancyStyle', 'PrecioProducto': nan}, {'NombreProducto': 'Mickey Flashlight Key Ring', 'PrecioProducto': nan}]"
212,fire,"[{'NombreProducto': 'Wonderworld Miniature Wooden Fire Engine Vehicle Push Toy -  Movable Ladder, Driver Included, Real Rubber Tires', 'PrecioProducto': nan}, {'NombreProducto': 'SunRise Brave Command Dagwon Fire Dagwon Action Figure', 'PrecioProducto': 114.27}, {'NombreProducto': 'Dragon Models 1/3 G-17 w/Tactical Light (Olive Drab) - Pre-assembled Firearm', 'PrecioProducto': nan}, {'NombreProducto': '2010 Matchbox Red White INTERNATIONAL BRUSHFIRE TRUCK #52/100, Emergency Response 2/8, Reinert County Auxillary Division', 'PrecioProducto': 22.99}, {'NombreProducto': 'Yu-Gi-Oh! - Thestalos the Firestorm Monarch (RDS-EN021) - Rise of Destiny - 1st Edition - Super Rare', 'PrecioProducto': 0.74}]"
