,PalabraClave,Recomendaciones
222,tips,"[{'NombreProducto': 'niceEshop(TM) Round Acrylic Nail Art False Tips Display for Wheel Board Polish Tool (White,Set of 10)', 'PrecioProducto': nan}, {'NombreProducto': 'Yesurprise 10pcs Alloy Nail Art Tips 3D Special Style Rhinestone Glitters Beads DIY Decoration', 'PrecioProducto': nan}, {'NombreProducto': 'Nicedeco - Pretty 100pcs Glitter Sapphire Twinkle Slice Fashion False French Acrylic Nail Tips New with Box', 'PrecioProducto': nan}, {'NombreProducto': '11 Colors Glitter Shimmer Builder Gel UV Gel for False Tips Extension Manicure', 'PrecioProducto': 19.98}, {'NombreProducto': '3pcs Nail Files Buffing Sanding Buffer Block Acrylic Nail Art Tips', 'PrecioProducto': nan}]"
223,milk,"[{'NombreProducto': 'Biotherm Sun Ultra-Fluid Milk Multi-Protection Spf 15 200Ml/6.76Oz', 'PrecioProducto': nan}, {'NombreProducto': 'Goat Milk Balancing Soap-100 g DRUIDE Brand: Druide', 'PrecioProducto': 5.93}, {'NombreProducto': 'Avon Mark Self Sanctuary Lime Lavender Moisture Milk', 'PrecioProducto': 13.5}, {'NombreProducto': 'Lotus Moon Vanilla Honey Hair Milk - 6oz', 'PrecioProducto': nan}, {'NombreProducto': 'SkinMilk Cleansing Bar Bath Soap Vanilla Scent 3.5 oz - 6 bars', 'PrecioProducto': nan}]"
224,short,"[{'NombreProducto': 'H-One Ceramic 0.75 Inch Flat Iron Mini Hair Straightener for Short Hair and Travel Use, Temperature Control Switch, Auto Shut-off, Black', 'PrecioProducto': nan}, {'NombreProducto': 'Sexy Hair Shortsexyhair Hard Up 9shine 9hold, 10.2 Fluid Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'DAYISS&reg; Cool Mens Boys New Korean Style Short Hair Party Cosplay Wig 3 Colors Free Shipping (Black)', 'PrecioProducto': nan}, {'NombreProducto': 'Diy-Wig New Fluffy Style Hair Wigs White Highlights in Brown Short Curly Fluffy for Fashion Women Ladies', 'PrecioProducto': nan}, {'NombreProducto': 'Happylifehere Japanese Anime Short Layered Dark Blue Cosplay Wig + Free Wig Cap', 'PrecioProducto': nan}]"
225,pearl,"[{'NombreProducto': 'Zink Color Black Pearl False Eyelashes D110 Dance Halloween Costume', 'PrecioProducto': nan}, {'NombreProducto': 'SHANY smokey eyes -Eyeshades,mascara,eyeliner - Pearl Blue', 'PrecioProducto': nan}, {'NombreProducto': 'Bridal Wedding Ivory Pearl Handmade Tiara use Swarovski Crystal', 'PrecioProducto': nan}, {'NombreProducto': 'Ezsports New Hot Chunky Sea Shell Starfish Faux Pearl Gold Statement Necklace + Bracel', 'PrecioProducto': nan}, {'NombreProducto': 'BMC 2mm Red Enamel Resin 3D Nail Polish Art Decorative Half Pearl Shaped Studs', 'PrecioProducto': nan}]"
226,cologne,"[{'NombreProducto': 'FETISH By Dana For Women COLOGNE SPRAY 1.7 OZ', 'PrecioProducto': nan}, {'NombreProducto': ' Spark Seduction By Liz Claiborne - Cologne Spray 3.4 Oz *tester', 'PrecioProducto': nan}, {'NombreProducto': 'Antaeus Pour Homme by Chanel 0.25 oz Sport Cologne Miniature Collectible (Unboxed)', 'PrecioProducto': nan}, {'NombreProducto': 'Inner Realm By Erox For Men Cologne Spray 3.4 Oz (new Packaging)', 'PrecioProducto': 14.77}, {'NombreProducto': 'JONTUE by Revlon COLOGNE SPRAY 2.3 OZ (Package Of 3)', 'PrecioProducto': 46.06}]"
227,1.7,"[{'NombreProducto': 'FETISH By Dana For Women COLOGNE SPRAY 1.7 OZ', 'PrecioProducto': nan}, {'NombreProducto': 'KMS Turnstylr Color Copper Wired 1.7 oz.', 'PrecioProducto': nan}, {'NombreProducto': 'Kilian Eau de Parfum Spray Refill, Back To Black Aphrodisiac, 1.7 Ounce', 'PrecioProducto': 195.0}, {'NombreProducto': 'Aveda Hydrating Lotion 1.7oz', 'PrecioProducto': nan}, {'NombreProducto': ""Jean D'Arcel VITAMINEE Recovery Cream, 50 ml/1.7 oz"", 'PrecioProducto': nan}]"
228,synthetic,"[{'NombreProducto': 'BMC Multicolor Dyed Ombre Inspired Synthetic Ponytail Hair Extensions - Set 19, Auburn + Hot Pink', 'PrecioProducto': nan}, {'NombreProducto': 'RainbowWigs African American Women Long Synthetic Fiery Copper Curly Wig LC71', 'PrecioProducto': nan}, {'NombreProducto': 'Beauty Wig World 23Inch 130gr One Piece Curly 3/4 Head Synthetic Heat Resistance Hair Extensions Clip on in Hairpieces Color#Light Purple', 'PrecioProducto': nan}, {'NombreProducto': ""Short Curly Wigs for Black Women Brown Mix Colors Synthetic Hair Women's Wig+ Wig Cap"", 'PrecioProducto': nan}, {'NombreProducto': 'Vivica A Fox OLIVIA-V Pure Stretch Cap Synthetic Wig, 1B, 12.4 Ounce by Vivica A. Fox', 'PrecioProducto': 94.91}]"
229,diamond,"[{'NombreProducto': 'BLACK DIAMOND 100% REMI HUMAN HAIR NATURAL PERM 18&quot;(Solid Color)', 'PrecioProducto': 19.42}, {'NombreProducto': 'BLACK DIAMOND 100% REMI HUMAN HAIR NATURAL PERM 14&quot;(Mixed Color)', 'PrecioProducto': nan}, {'NombreProducto': 'Diamond eyelash fixer', 'PrecioProducto': 10.86}, {'NombreProducto': 'Classic Retro Gothic Antique Brass Punk Rock Dj Rhinestone Diamond Snake Ear Cuff Stud Earring Wrap ,Left Ear,idea for Party Dj Bar,make You Unique', 'PrecioProducto': nan}, {'NombreProducto': 'JE092 Fashion Ring, Camera Rings, Faux Diamond Embellished Ring, Rice White Ring (3-RINGs Combo set!!!!)', 'PrecioProducto': nan}]"
230,shine,"[{'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}, {'NombreProducto': 'Tigi Bed Head Mini Headrush Shine Mist 2.7 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Olay Total Effects Touch Of Sunshine SPF 15 -37ml (Deep Sunkissed Glow)', 'PrecioProducto': nan}, {'NombreProducto': 'Sexy Hair Shortsexyhair Hard Up 9shine 9hold, 10.2 Fluid Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'Creme of Nature Argan Oil 4pcs Set (Moisture &amp; Shine Shampoo, Intensive Conditioning Treatment, Strength &amp; Shine Leave-in Conditioner, Oil Moisturizer). Plus Free of Apple EYE Pencil Color: Grey', 'PrecioProducto': 41.42}]"
231,bottles,"[{'NombreProducto': 'SkinCandy Blacklight 8 Color Rack 1oz Bottles Tattoo Ink Set Kit', 'PrecioProducto': nan}, {'NombreProducto': ""Set of 2x 10 ML Bottles: Women's Egyptian Musk Perfume Oil"", 'PrecioProducto': nan}, {'NombreProducto': 'Lusti Organics Naturals Olive Oil Hair Sheen 12 Oz (3 Bottles)', 'PrecioProducto': 26.88}, {'NombreProducto': 'MSM 700 mg by AmerMed, 90 capsules (2 BOTTLES)', 'PrecioProducto': nan}, {'NombreProducto': 'Essential Oil Bottle Set: Includes (2) 1oz Cobalt Spray Bottles, (2) 15ml Cobalt Glass Droppers, (2) Perfume Funnels, and (2) 5ml Clear Glass Roller bottles', 'PrecioProducto': 16.99}]"
232,decals,"[{'NombreProducto': '2012 fashion style nail art nail decals Fashion French Nail stickers cobwebs by YiMei', 'PrecioProducto': nan}, {'NombreProducto': ""LOVE n' Heart Nail Stickers - Valentines Nail Art - Heart Nail Decals (RED)"", 'PrecioProducto': nan}, {'NombreProducto': 'WATER NAIL DECALS TRANSFERS STICKERS TATTOO ART SET #362 &amp; 172. **plus x48 nail tip guides!!** x24 GREEN CANNABIS HASH WEED LEAF SMOKE DOPE TATTOO WRAPS &amp; x48 FRENCH MANICURE TIP GUIDES! CAN BE USED WITH NATURAL GEL ACRYLIC STICK ON NAILS! OR WITH GLITTER DUST CAVIAR BEADS ALLOYS DECORATIONS CONFETTI FIMO SHAPES TAPE PENS RHINESTONES!', 'PrecioProducto': nan}, {'NombreProducto': '3 Sheets Golden Peacock Feather Nail Art Stickers Manicure DIY Decals Accessory', 'PrecioProducto': nan}, {'NombreProducto': 'WATER NAIL DECALS TRANSFERS STICKERS TATTOO ART SET #361 &amp; 172. **plus x48 nail tip guides!!** x24 TRIBAL INDIAN FEATHERS DREAM CATCHER DREAM CATCHER TATTOO WRAPS &amp; x48 FRENCH MANICURE TIP GUIDES! CAN BE USED WITH NATURAL GEL ACRYLIC STICK ON NAILS! OR WITH GLITTER DUST CAVIAR BEADS ALLOYS DECORATIONS CONFETTI FIMO SHAPES TAPE PENS RHINESTONES!', 'PrecioProducto': nan}]"
233,works,"[{'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}, {'NombreProducto': 'Bath &amp; Body Works Cat Shaped Hard Plastic Hand Massager - Blue, Purple, Pink Floral Pattern', 'PrecioProducto': nan}, {'NombreProducto': 'Avon Foot Works Smoothing Foot Scrub Pomegranate Chocolate 3.4oz.', 'PrecioProducto': 19.99}, {'NombreProducto': 'Foot Works Sugar Lime Mojito Refreshing Spray', 'PrecioProducto': nan}, {'NombreProducto': 'Caribbean Escape Wallflowers Single Home Fragrance Refill 0.8 Fl Oz Bath and Body Works', 'PrecioProducto': 14.99}]"
234,magic,"[{'NombreProducto': 'The Ultimate Eyeliner in Black Magic', 'PrecioProducto': nan}, {'NombreProducto': 'Bourjois Magic Nail Polish Remover 75ml', 'PrecioProducto': nan}, {'NombreProducto': '50 Premium Yellow Double Matte Deck Guard Sleeve Protectors for Gaming Cards like Magic The Gathering MTG, Pokemon, YU-GI-OH!, &amp; More.', 'PrecioProducto': 6.9}, {'NombreProducto': 'Cherry Chree Color-Changing Magic Lipstick (2 Boxes), 10 Lipsticks in each Pkg. (A Total of 20 Lipsticks)', 'PrecioProducto': nan}, {'NombreProducto': 'AoMagic Water Resistant Fabric Travel Toiletry Bag Cosmetic Bag Good To Storage Purple', 'PrecioProducto': nan}]"
235,iron,"[{'NombreProducto': 'Wigo Illusion Curling Iron 3/4&quot; ****NOT REFURBISHED', 'PrecioProducto': nan}, {'NombreProducto': 'Vidal Sassoon VS129C 2&quot; Hair Straightener Flat Iron', 'PrecioProducto': nan}, {'NombreProducto': 'Respironics GoLife for Men headgear', 'PrecioProducto': nan}, {'NombreProducto': 'H-One Ceramic 0.75 Inch Flat Iron Mini Hair Straightener for Short Hair and Travel Use, Temperature Control Switch, Auto Shut-off, Black', 'PrecioProducto': nan}, {'NombreProducto': 'Belson 1&quot; Ceramic Straight and Curl Iron, 20 Ounce', 'PrecioProducto': 3.94}]"
236,eyebrow,"[{'NombreProducto': '16g Green Bioflex Eyebrow Ring Body Bioflex Piercing with Uv Ball Ends 16 Gauge 5/16 Eg Gifts', 'PrecioProducto': 2.49}, {'NombreProducto': 'Eyebrow Stencils by Marie-Jos&eacute; | Create perfectly defined eyebrows effortlessly! | Three popular Eyebrow shapes', 'PrecioProducto': nan}, {'NombreProducto': 'PanDaDa 3pcs Face &amp; Eyebrow Hair Razors Trimmer Shaper Shaver Cosmetics', 'PrecioProducto': nan}, {'NombreProducto': 'LIFECART Portable Electric Cordless Lady Shaver Bikini Eyebrow Shaper Eyebrow Shaver Razor Trimmer - Pink', 'PrecioProducto': 3.95}, {'NombreProducto': 'Delia Henna Eyebrow Tint Gel (Dark brown)', 'PrecioProducto': 22.99}]"
237,clean,"[{'NombreProducto': 'The Gillette Series Shave Gel, Deep Clean, 7-Ounce Bottle (Pack of 6)', 'PrecioProducto': nan}, {'NombreProducto': 'La Rochelle One-step Express Cleaning Gel-130ml', 'PrecioProducto': nan}, {'NombreProducto': 'Aquafresh AquaBlast Retainer Cleaner, 16 Tablets', 'PrecioProducto': nan}, {'NombreProducto': ""Nature's Secret Ultimate Urinary Cleanse 60ct"", 'PrecioProducto': nan}, {'NombreProducto': 'Bath &amp; Body Works CO Bigelow Variety Travel Gift Box including Mentha Body Wash, Lemon Body Cream, Quince Hand Lotion, Soap Free Hand Cleanser, Mentha Lip Shine, and a $5 Gift Card!', 'PrecioProducto': nan}]"
238,therapy,"[{'NombreProducto': 'Mia Rose Air Therapy Orange 2.2 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Eye Pillow Hot Cold Aroma Therapy -Purple Silk Brocade', 'PrecioProducto': nan}, {'NombreProducto': 'AVEDA Caribbean Therapy Body Creme 200ml', 'PrecioProducto': nan}, {'NombreProducto': 'Avon Moisture Therapy Intensive Healing &amp; Repair Body Lotion SPF 15', 'PrecioProducto': nan}, {'NombreProducto': 'Venus Pycnogenol Cream Optimal Potency Aromatherapy Formula 2oz Jar', 'PrecioProducto': 35.0}]"
239,portable,"[{'NombreProducto': 'Women Ladies Portable Face Care Clear Pink Handle Cleaning Brush', 'PrecioProducto': nan}, {'NombreProducto': 'Seismic Audio - SAWHB30-2Pack - Pair of Dual Wheel Kits for Stage Type PA Speaker Cabinets - Makes heavy and bulky Speakers Portable', 'PrecioProducto': nan}, {'NombreProducto': 'Mother of Pearl Portable Foldable Table Caddy Handbag Purse Holder Hanger Hook Peacock Bird Design Stainless Mop Handcarft Artwork Korea Made', 'PrecioProducto': nan}, {'NombreProducto': 'Carejoy Portable Silver LED Head Light Lamp for Dental Surgical Medical Binocular Loupe Shipping from US (Black)', 'PrecioProducto': 29.99}, {'NombreProducto': 'ZeroShop(TM) Empty Clear Spray Bottles / Portable Refillable Fine Mist Sprayer Bottles for Cleaning Products,Beauty Treatments / Pack Of 3 (Colors may Vary)', 'PrecioProducto': nan}]"
240,wraps,"[{'NombreProducto': 'Mokingtop Fashion Womens Warm Winter Scarf Shawl Cotton Blend Long Soft Scarves Wraps (Green)', 'PrecioProducto': nan}, {'NombreProducto': 'Tattify Nautical Nail Wraps - Moby Dick (Set of 22)', 'PrecioProducto': nan}, {'NombreProducto': 'Tattify Rock And Roll Nail Wraps - Hollywood Rockabilly (Set of 22)', 'PrecioProducto': nan}, {'NombreProducto': 'WATER NAIL DECALS TRANSFERS STICKERS TATTOO ART SET #362 &amp; 172. **plus x48 nail tip guides!!** x24 GREEN CANNABIS HASH WEED LEAF SMOKE DOPE TATTOO WRAPS &amp; x48 FRENCH MANICURE TIP GUIDES! CAN BE USED WITH NATURAL GEL ACRYLIC STICK ON NAILS! OR WITH GLITTER DUST CAVIAR BEADS ALLOYS DECORATIONS CONFETTI FIMO SHAPES TAPE PENS RHINESTONES!', 'PrecioProducto': nan}, {'NombreProducto': 'Elite99 Soak Off Gel Polish Lacquer UV LED Nail Art Manicure Kit 4 Colors Set LM-C103 + Free Gift (20pcs Gel Remover Wraps)', 'PrecioProducto': nan}]"
241,oils,"[{'NombreProducto': 'Fruits &amp; Flowers Fragrance Oils (Select Your Favorite Scent) (Coconut)', 'PrecioProducto': nan}, {'NombreProducto': 'ITCHY BITCH SKIN SILK ! Great gift! Soothe Relax Anxiety Stress PMS Menopause Hot Flashes Insomnia. 100% NATURAL Heals Dry Skin. Shea Butter, Lavender &amp; Orange Oils', 'PrecioProducto': 13.95}, {'NombreProducto': 'Grand Parfums 12 Dram Sized Glass Roll on Bottles, Pink Caps on Fancy Swirled Glass 4ml, 1/8 Oz Bottles for Fragrance, Aromatherapy, Essential Oils, Lip Gloss/Balm', 'PrecioProducto': nan}, {'NombreProducto': 'NOW Essential Oils Naturally Loveable Romance Blend 1 fl oz', 'PrecioProducto': 17.27}, {'NombreProducto': 'Beautifully Manicure and Naturally Shiny Nails For Hands And Feet. Clinically Proven Formulas  Rich Blends Of Natural And Organic Extracts That Stimulate and Maintain the Balance of Natural Oils and Moisture Present in the Body. Enjoy Life, be natural, be YOU!', 'PrecioProducto': nan}]"
242,wet,"[{'NombreProducto': 'Merben International Medium Texture Sisal Body Brush with Brown Cord Handle For Dry or Wet Use, 9&quot; Length', 'PrecioProducto': 27.99}, {'NombreProducto': 'wet n wild Megalast Lip Color, Coral-ine, 0.11 Fluid Ounce', 'PrecioProducto': 4.99}, {'NombreProducto': '(3 Pack) WET N WILD Mega Last Matte Lip Cover - Coral-ine', 'PrecioProducto': 6.83}, {'NombreProducto': 'Wet n Wild Mega Last Lip Color 968 Pinkerbell (6 Pack)', 'PrecioProducto': nan}, {'NombreProducto': 'Wet n Wild Mega Last Lip Color 914C Mocha-licious (2 Pack)', 'PrecioProducto': nan}]"
243,roll,"[{'NombreProducto': 'Bounty Basic Paper Towels, 15 Rolls, White, 60 One-Ply Sheets Per Roll', 'PrecioProducto': nan}, {'NombreProducto': 'HAIRART 1 1/2 Inch Thermal Ionic Express Rollers Yellow (Pack of 4) 34102', 'PrecioProducto': nan}, {'NombreProducto': 'Dakar - 6ml (.2oz) Roll-on Perfume Oil by Al-Rehab (Crown Perfumes) (Box of 6)', 'PrecioProducto': 26.94}, {'NombreProducto': 'Zig Zag Orange Rolling Papers 1 1/4 - 2 Pack', 'PrecioProducto': 5.02}, {'NombreProducto': ""L'Or&eacute;al Paris Men Expert Deodorant Roll-On - Full Power (50ml)"", 'PrecioProducto': nan}]"
244,sponge,"[{'NombreProducto': '72 SpongeBob SquarePants Tattoos', 'PrecioProducto': nan}, {'NombreProducto': 'Innisfree 100% Natural Jelly Jeju Cleansing Sponge', 'PrecioProducto': nan}, {'NombreProducto': 'SpongeBob Buildable Figurines - 25 per Pack', 'PrecioProducto': 26.99}, {'NombreProducto': 'Cute Soft Round Sponge Ball Hair Curlers / Roller For Ladypink, 12pcs', 'PrecioProducto': nan}, {'NombreProducto': 'Ecotools Facial Sponge Sensitive Skin (6 Pack)', 'PrecioProducto': 39.93}]"
245,led,"[{'NombreProducto': 'Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth &amp; Rich Lather (250 grams) - Linden', 'PrecioProducto': 10.32}, {'NombreProducto': 'Anastasia Angled Cut Brush - Small 15 Angled Cut Brush - Small 15', 'PrecioProducto': nan}, {'NombreProducto': 'MAKO GMG Global Military Gear Tactical Special Ops Stealth Black Ambidextrous Universal Elastic Belly Waist Band Concealed Handgun Pistol + Magazine Holster One Size Fits Most - Police - Law Enforcement - Security - Emergency Personal - Military', 'PrecioProducto': nan}, {'NombreProducto': 'Goody Girls Glitter Filled Headband, 6 count per pack -- 6 per case.', 'PrecioProducto': 6.91}, {'NombreProducto': 'French milled Rose natural soap - 2 boxes (24 bars)', 'PrecioProducto': 149.6}]"
246,brushes,"[{'NombreProducto': 'Cybersonic Replacement Combo Brushes for Cybersonic 3, 2 pack', 'PrecioProducto': nan}, {'NombreProducto': 'Fashion Fair Beauty Portfolio 32 Piece Set Blush Eyeshadow Lipstick Lipgloss Brushes', 'PrecioProducto': nan}, {'NombreProducto': 'Premium Quality Beauty Make up Set Kit of 100 Black Disposable Eyelash Mini Brushes Mascara Wands Applicators By VAGA', 'PrecioProducto': 9.99}, {'NombreProducto': 'Morphe Brushes M508 - Smudger', 'PrecioProducto': nan}, {'NombreProducto': 'Maya Beauty Perfect Brush Makeup Set Leopard Print (5pc Professional &amp; Personal Cosmetic Make up Brushes Set Kit)', 'PrecioProducto': nan}]"
247,power,"[{'NombreProducto': 'LUXOR Professional Power-Mag 5X Acrylic Stand Magnifying Mirror 1825', 'PrecioProducto': nan}, {'NombreProducto': '2000-2004 Toyota Avalon Power With Heat Black paint to match Fixed Non-Folding Heated Rear View Mirror Right Passenger Side (2000 00 2001 01 2002 02 2003 03 2004 04)', 'PrecioProducto': 34.41}, {'NombreProducto': 'Ciate Paint Pot - Power Dressing', 'PrecioProducto': 7.99}, {'NombreProducto': ""L'Or&eacute;al Paris Men Expert Deodorant Roll-On - Full Power (50ml)"", 'PrecioProducto': nan}, {'NombreProducto': 'Gillette Fusion Power MVP Razor - 1 Razor, 1 Cartridges, 1 Battery', 'PrecioProducto': nan}]"
248,clips,"[{'NombreProducto': 'EKG Thermal Paper for the Burdick Eclipse', 'PrecioProducto': 27.95}, {'NombreProducto': '10 Pcs Hairdressing Salon Hair Section Clips Clamps Grip Transparent Purple', 'PrecioProducto': nan}, {'NombreProducto': 'color trak Duckbill Clips, Pink/Black/Yellow, 6 Count', 'PrecioProducto': nan}, {'NombreProducto': '1-3/4 Inch (45 Mm)- Hair Clips Single Prong Metal Alligator Clips Hairbow Accessory -Silver,1 Bag (50pcs)', 'PrecioProducto': 10.99}, {'NombreProducto': 'DIGIWAVES High Quality PU Leather (Black) Vertical Executive PU Leather Pouch Cover Case Holster Swivel Belt Clips Magnetic Closure For Samsung Galaxy S6 or Galaxy S5 Models Smartphones', 'PrecioProducto': nan}]"
249,tip,"[{'NombreProducto': 'Secret Sheer Dry Solid Antiperspirant &amp; Deodorant, Spring Breeze - 2.6 oz', 'PrecioProducto': 5.4}, {'NombreProducto': 'Secret Scent Expressions Clear Gel Antiperspirant &amp; Deodorant Passionista Fruit Scent 2.7 Oz (Pack of 2)', 'PrecioProducto': nan}, {'NombreProducto': 'HairExtensionSale 16&quot; Straight 100 Strands Micro Ring/loop Bead Tipped Remy Human Hair Extensions Natural Black_1b 50g', 'PrecioProducto': nan}, {'NombreProducto': 'Dawnmist&reg; Roll-on Antiperspirant Deodorant- White Bottle (Case of 96)', 'PrecioProducto': 44.04}, {'NombreProducto': 'Secret Outlast Invisible Solid Antiperspirant and Deodorant, Sport Fresh Scent, 1.6 Ounce (Pack of 3)', 'PrecioProducto': nan}]"
250,lasting,"[{'NombreProducto': 'Rimmel Lasting Finish Lipstick Sugar Plum', 'PrecioProducto': 20.91}, {'NombreProducto': 'Rimmel London Lasting Finish Lipstick #077 Asia', 'PrecioProducto': 11.0}, {'NombreProducto': 'Scope Outlast Long Lasting Mint Mouthwash, 42.3 Fluid Ounce (Pack of 6)', 'PrecioProducto': nan}, {'NombreProducto': 'Rimmel Lasting Finish Lipstick Kiss', 'PrecioProducto': 11.91}, {'NombreProducto': 'Dejavu / Lasting-fine RN Brush Pen Liquid Type 1 Glossy Black / Liquid Eye Liner', 'PrecioProducto': 25.74}]"
